id,review,rating,sentiment,word_count_raw
47148,"I had not yer finished but I am stuck to the screen. Simple, easy to understand at my actual level of knowledge, it promisses me to open an vast sight view of learning",5,Positive,33
101987,"Decent coverage of the basics, but some of the data, tools and approaches used are out of date by 2-3 years which is particularly troublesome in the fast-moving social space. For example, they rely quite a bit on data from 2011 and 2012 and from social tools and reports from IBM.For someone completely new to the social space, this could be a great starter class. Just be sure to do your own research to supplement the data and be sure you're current.After grading assignments by other students, it was easy to see why the discussion portions of the class were flat: most either didn't invest in the assignments or didn't understand the materials. While I have found the discussion portions of other MOOCs to be equally interesting to the class material, I didn't have that experience in this session.",3,Neutral,139
18704,The course does not has lecture slides that is better for students to understand.,1,Negative,14
101005,"Fantastic course, with great videos and materials. Yael is great at communicating the fundamentals via her videos, supplemental materials & case studies (really good examples of theory in practice).Great for anyone wanting to refresh/solidify their fundamentals in Project Management (for those already with work experience), as well as beginners who are interested in getting a solid foundation. I highly recommend this course to anyone interested in understanding the Fundamentals of Project Management.",5,Positive,72
48443,I learned a more in five weeks about programming than in semester long courses.,5,Positive,14
93581,"For someone with no programming background and limited experience working with data, this was a challenging, sometimes (supremely) frustrating, course. But perseverance through the struggle can end in tremendous gratification. Happily, this is how it was - very rewarding.",5,Positive,39
33327,"While the textbook used in this course provide a lot of useful background to the Internet, it's history and trends...etc All good knowledge. I am not sure it's the best teaching tool for this course. It lacks the structure to build up a solid foundation of HTML. If the course stops here, the text may be a good reference for students to explore on their own. With CSS and javascript later in the series, I felt a stronger (both in depth and coverage) HTML proficiency is needed.",3,Neutral,87
30947,A very good course to review grammar and punctuation rules,5,Positive,10
52397,"The class format -- only quizzes during most weeks, no programming work, then ending with a *huge* programming assignment -- is really poor pedagogical technique. If you're going to teach programming, have programming assignments *every* *week*, instead of dropping a massive assignment at the very end of the course.",1,Negative,49
98495,"Thank you so much for this wonderful lecture! For the first time, I enjoyed a research method course! I learned more than a lot! I look forward to see more lectures! Thank you, thank you!!",5,Positive,35
70700,Not a difficult course but teaches you much about Java.,3,Neutral,10
68519,"No Open Source Libraries, this course is not educational; it is a sales pitch to use their expensive software. Good luck having an employer pay this amount of money for software when they can hire employees that can use free open source libraries.",1,Negative,43
74956,"This is really great course for learning a new language, I use SAS, and R a lot in the past, but I realize that a lot of companies has move to Python.",5,Positive,32
91003,This course was a challenge. Mostly because some core requirements of the assignments were not explained in the lectures. I spent more time searching google for information than I did the lecture videos because A. the lecture videos are not named or indexed in such a way as to make it easy to figure out which video to rewatch and B. in many cases the particular thing I was trying to do wasn't covered at all. It may be the instructors teaching style to get you to research yourself but I could have done that without paying for the course.,3,Neutral,100
27674,IT WAS A WONDERFUL COURSE. THANKS TO CALIFORNIA UNIVERSITY AND THE PROFESSOR DR. LARRY LAGERSTROM FOR DELIVERING THE COURSE IN A VERY SYSTEMATIC AND JOYFUL MANNER.,5,Positive,26
10769,A great course to understand the procedure for non-medicos,3,Neutral,9
104972,As someone who isn't from math background many of concepts thought in here weren't quiet clear or intuitive. Could use more details or pointers to reading materials to help understand the concepts better,3,Neutral,33
8799,I couldn't access all of the reading materials and could never finish this course.,1,Negative,14
52581,"The Capstone itself (Option 1) is very interesting, but there is no really graduated evaluation.",2,Negative,15
3706,It gives you all the necessary details regarding Arduino.,4,Positive,9
8650,Very good introduction. light-weight explanations.Better animations and videos could enhanced the learning process.questions are too easy.Needs more complex tasks to integrates the different sections together.,3,Neutral,25
8200,Very useful and well-organized course. Highly recommended!,5,Positive,7
79767,"It was a fairly good start to learning about Objective-C. A little bit heavy on the theory with not much to break it up at times (maybe a quiz here and there mid video). Also the assignments are not tied in with the theory lectures all that tightly in my opinion. It's almost like doing 2 separate courses at times. Overall, interesting stuff and I am enjoying it. Thanks a million for your efforts, I appreciate the opportunity for some new knowledge.",4,Positive,82
64828,enjoyed and found the course useful,5,Positive,6
3826,"The interface of the classes is too straight, not very flexible. It almost looks like a real classroom, which isn't good in case we're at home learning by ourselves. Still, it has a very good content.",3,Neutral,36
103872,"It's not a university standard course. It's more like introduction to introduction DIY Swift. The videos are chaotic and lack explications, examples, exercises and practical assignments. Much better intro to Swift can be found on many youtube channels or just on swift documentation website.",1,Negative,44
15070,"Useful steps for starting the specialisation, but should this really be a course that people are paying for? Come on guys. By the way, some R programming concepts could be introduced here and de-clutter the congested/crammed R programming course.",3,Neutral,39
1706,"Pretty good overview for simple business metrics definitions and basic level analysis. It is a good refresher for those with an analytics background, but also puts things in a perspective from a business setting which is good for when you are working in the field.",3,Neutral,45
63544,"I once had a boyfriend who said my mind was like an encyclopedia that had come free from its binding. To some extent that's true, and it makes me, I think, fun to drink with. I think the Prof of this course would be super fun to drink with, too. I can only imagine the directions the conversation would careen, how many diversions and reversions and tangents we would go on. In terms of instruction, though, I find it rather exhausting. First we're talking about Ottoman reforms, then a diversion into Goethe (or some other dour Teutonic thinker) then a tangent into- but we'll cover that in another video so in 1924, but if you read L'etranger.... I've taken to listening to the lectures while doing something else, and then parsing the transcripts, trying to tease out some sort of linear narrative for my notes and it's just so effortful and time-consuming.",3,Neutral,152
12672,It's ok for an extremely high-level overiew,3,Neutral,7
95266,"Although I learned a lot in this course, I found the lectures and assignments to be much too different from each other. I would like to see assignments where you must practice what is learned in the lecture. For myself, I feel I learned 1 set of concepts from the lectures and another set from the assignments by spending time on stack overflow and the pandas documentation. Both are good but the lectures and assignments did not ""flow"" together as I would have liked.",3,Neutral,84
103801,The contents are not updated to swift 3 and Xcode 8,3,Neutral,11
80669,"Profoundly knowledgeable, but very soft spoken Professor - was difficult to maintain interest and energy especially in this remote learning medium.Decided to table this course for a while and revisit when my learning attitude is calmer and more in-line with his communication style.",2,Negative,43
15661,"Very good course, gave a lot of insight on writing and specially about the character",5,Positive,15
103965,"poorly planned, irrelevant to the subject test questions.",1,Negative,8
101267,"I found it quite interesting, suggest to make the lessons a bit shorter.",3,Neutral,13
79269,Boring and not that useful...,1,Negative,5
106615,Dry Material and the second professor was,2,Negative,7
58439,"Very good course especially for math/cs students - a lot of focus is put on explaining the math behind algorithms and equations, so if you search for practical examples and use cases, maybe try to look for another course",3,Neutral,39
90076,"Python for everyone is One of the Best Course on MOOC platform .Dr. Chuck made it interesting and Knowledgeable. Way back 3 Months ,I can't even thing of the stuff that I leaned and implemented .",5,Positive,36
39227,"The capstone project has been a work in which I had to think deeply and use the skills learned throughout the course. I finished with a prototype that I will evolve and make it a product.It has been an amazing ride. Thanks to my fellow classmates and professors, specially Scott Klemmer for making this program alive and all the and knowledge shared.",5,Positive,62
6611,a miriad of diferents point o view.a lot of valuble information to drive the practice.,5,Positive,15
67817,Very interesting and clear!,5,Positive,4
24152,"Poorly organized course. The lectures seemed to jump around from one point to another. In some cases, way too much detail; in others, not nearly enough.The subtitles have so many errors that they are virtually useless.",1,Negative,36
9703,"I Love it, the instructor is amazing. He explains everything so clearly, i dont even need the subtittles, who needs subtittles.",5,Positive,21
10721,"Gives a good idea of the roles required to build a competent team, dispelling the myth of the all encompassing data science guru",4,Positive,23
86981,There are many details don't explain clearly enough for a beginner to understand.,3,Neutral,13
36851,"It is informative, but there are many basics that were not covered well & there was a lot of information that was not that interesting (like too much history)",3,Neutral,29
103716,Sorry but this is awful. Literally just reading from some very high level slides no dept to the course. I cannot recommend this course in its current state.,1,Negative,28
22991,I've learned so much in my first week :),5,Positive,9
4346,"Poorly coordinated lectures. References to resources that are not provided. No response (at least, for days on end) when questions are posted on the forums",1,Negative,25
5199,"The instructors are awesome to convey the concepts using examples. They actually made learning statistics to be fun which is unexpected and unseen elsewhere (e.g. Universities, other stats courses). I have been enjoying myself in learning. Thank you!",5,Positive,38
11680,"The instructor speaks too slow. Teaching concepts that are not valid anymore. e.g. prefer inline over function call, const vs #define, declaring variable anywhere in the code etc...The topics are too small and too much time is devoted to them.",2,Negative,40
45209,"Passing this course, I learned about the techniques of struggle with procrastination and ways to enhance the efficiency of learning new material and solving problems.",5,Positive,25
41747,Please show the quiz answers for verification purpose since we have to buy the course to submit answers,3,Neutral,18
105187,"I don't feel like I learned a whole lot, there wasn't a lot of new information presented.",2,Negative,17
34356,"I noticed really good progress of my Chinese skills =) Also, because of the summary on the begging of each classes, it's really easy to find out if the last classes are understood or not =)",5,Positive,36
90625,"Very important materials are explained super briefly. I would only suggest it for getting familiar with the estimation ""keywords and terminologies"" or for someone who wants to brush up his/her prior knowledge in estimation. The total session time for all 4 weeks together is only a few hours and the homeworks do not cover the session topics.",2,Negative,57
30332,I love it!!!,5,Positive,3
61473,Very boring presentation of the material,1,Negative,6
30343,"You should tell people before they enroll that, to take the quizzes, they must pay. It was a waste of time...",1,Negative,21
94555,"I enjoyed this course very much. Had value. I watch Scandinavian TV and films from the U.S. via Netflix, Amazon and MhZ Choice via livestreaming. In the future I would like more emphasis on recent or current Scandinavian film including actors, actresses, cinematography techniques, etc. Also, the video lengths were fine but the presenters need to be trained and give more engaging, lively presentations --- a bit too classroom ""lecturish"". Thank you!",3,Neutral,72
100038,very boring and uninteresting delivery..,1,Negative,5
83000,The professor was very goodbut there is a lot of assignments !!!a lot of record videos !!! every week !!! and the assignments it was very long for example 20 instruction for every assignment it is very boringmany people don't like record videos it is a bad idea,1,Negative,48
67273,"Great course, especially for those with an existing mindfulness practice who are trying to get a better understanding of what the practice means.",5,Positive,23
82132,Thanks for this helpul course!,5,Positive,5
88174,"Great course, Great Instructor, Definitely Great Knowledge! Thank you so much.",4,Positive,11
33262,"The caliber of questions in the quizzes is quite advanced. I would be fine with that, as the challenge of writing correct html5 is a good challenge. However much of these questions were not covered in the lectures or the required and optional reading. Learning the correct html tag syntax is not intuitive--one has to be shown examples. If no examples have been covered, how can a quiz-taker be expected to create the proper tags? This strikes me as bad pedagogy.In order to answer the questions and prepare the requested page of html tags, it became necessary for a beginner such as me to research elsewhere in order to answer the questions. In that case, I began wondering why I was taking this course, rather than just reviewing the many free html5 explanations on the Internet.Further the very general response to the submitted page of html gives me no help when I am simply told something isn't right and I should review the lessons--again. I expected better feedback.I found this course to be fascinating from the lecture point of view, but ""abusive"" in terms of quiz expectations. I was going to take the CSS3 course from the series, but now I plan on looking for this education elsewhere.",2,Negative,208
98613,The information is reviewed quickly through the lectures series and it would have been helpful to have some practice scenarios before taking the quiz. It's more helpful to review different spreadsheet layouts to familiarize how variables are organized.,3,Neutral,38
85701,It is a great overview of the basics for project management. I recommend.,5,Positive,13
36887,"Course advertised incorrectly. This course is more on the electronics and embedded systems end of IoT, as opposed to a high-level perspective.",1,Negative,22
42942,One of a best courses I did ever! Highly recommended to everyone who wants to get more out of his studies.,5,Positive,21
97589,Not updated data,3,Neutral,3
10786,"A little boring. Some lecturers did not deliver a good presentation and some ""philosophical masterpiece"" are not practical at all.",3,Neutral,20
102002,I still don't have a grade and need help!!,2,Negative,9
55660,Great course to get an idea about Machine learning and its various algorithm,5,Positive,13
28798,Excellent course because it is so simply & clearly presented by Prof Raj.. who brings his enthusiasm across well in the videos.. highly recommen,5,Positive,24
19806,I think the course is really missing some key parts.,1,Negative,10
101793,"I thought this course could have been more engaging. I quickly lost interest when the second course module repeated a large amount of content from the first module--I think a better overview or editing approach could have fixed that. I also was disheartened with the ""just around the corner"" sales-pitch refrain in this course ""in your next course, you'll have access to..."". It didn't help maintain my interest in the course I was taking currently.",3,Neutral,75
32059,I don't know what is the problem as I study the videos well and when it come to taking quiz i never pass so I watch the videos over and aver again but it always the same resultthe part of other languages I'm not sure what is the point of it I mean does it help in English to know how to say for example hi in other languages plz if anyone passed the course . could u plz help me,1,Negative,81
101111,"This course was terribly underwhelming. There is no interaction from the Wharton staff, nothing that connects this to anything learned in the specialization, and nothing that even resembles a case study. Grades are subjectively assigned on a very narrow grading scale by peers and the format of the assignment doesn't allow for enough explanation to develop a thesis. of Any information given to the student is from magazine/newspaper/journal articles without data and we are tasked with identifying a business solution to a problem with little context. Very disappointed in this offering. After taking the Data Analysis specialization offered through Duke University I know what a capstone course should be and this course is so far from that it should be removed from the course catalog.",1,Negative,125
83085,"This course could have been better in my opinion, if we could have exercise that would deal with the concepts in more detail. I felt myself involved deeply in understanding the problem statement, rather than practicing the concepts explained in the course.",3,Neutral,42
85487,"congratulation, It takes a score of 100%, not handed me the certificate, I request deliver me to prove my study",5,Positive,20
81974,"Not that bad I've might have learned more visiting other MOOC like Openclassrooms where they give us more information about coding. This course is just showing the basic, not as complete as other online course platform where they show you how to insert video, contact form and audio.",3,Neutral,48
39123,Very poor explanations.,1,Negative,3
100450,"It is like for kids, I think all courses must mention their target audience. Contents, Videos, talks nothing was value for time.",1,Negative,22
94788,"knowledge-based, no skill-based work at all which is weird since the capstone is skills-based",3,Neutral,14
20928,It was very basic. No additional reading.,3,Neutral,7
54460,Absolutely fantastic! Very effective in explaining a very technical topic.,5,Positive,10
66914,Not interactive enough,3,Neutral,3
34970,"The course started a month late, when it finally started it was boring. I can' believe i paid for the certificate. Despite paying for it i'm not going to bother completing it.",1,Negative,32
5270,"I love the main lecture of the statistics. The Subject is fun. After couple lecture, my mind was very clear.But most of the time I'm working on the statistics software name R. I think it would be better if require R knowledge. If not, student like me will need more than weeks to get use to R. I don't mean learn another software is bad idea. I will always like to learn something new. That's why I go MOOC. What I mean is R and Basic Statistics should be separated. First R, than Basic Statistic. Or first Basic Statistic than R.I really enjoy the class. but the extra is a bit heavy for me.",1,Negative,114
6837,Simply takes your breath away to learn how computers are built from the ground up. This is like an art appreciation course ... but for a crucial technology that permeates every moment of our modern lives.Starting with the simplest pieces and moving all the way up to a functioning computer you will build nearly all the pieces with your own hands. You will learn how hardware is designed in the real world by actually making your own gates as well as an ALU - an absolutely delightful experience. You will then get your hands dirty with some assembly language - seeing how symbols are translated into bits before moving on to put together your functioning computer.The course is great because there is very little yak-shaving for you to do ... most of the boring stuff is actually handled by the software provided in the course. You get to focus on the joyous acts of discovering things for yourself and putting together the pieces of the puzzle at every stage.Many thanks to the professors and their team for taking the time to put this course together and for making something that's very abstract for most of us into something that's concrete and accessible.Thank you!,5,Positive,203
26015,Very good lecturer with easy to understand material. Thanks a lot!,5,Positive,11
82771,"The subject is really interesting, and some of the shown approaches really ""close to the edge"".However, there is too much ""cut and paste"" from other courses. this makes this one difficult to follow. It has lost ""coherence"". The cross-references don't make any sense, and the assignments fall too short with regard to the content. I think the remake from the original ""Functional Programming ___ in Scala"" + ""Reactive Programming"" has not been as successful as it should. This new format within Coursera (everything shorter, more expensive and with less people involved) is not as good as the original one. Maybe this is the only way they can make enough money to sustain the whole... but the ""more idealistic"" start was far more pleasant.",3,Neutral,123
92769,the assignments were very hard to understand. the course videos were poor.,1,Negative,12
41467,"Poor, very poor course, worse course structure. Instructor hasn't put any thoughts in how they should strucutre this course.Cover no basics, assumes lots of thing and term this course as beginner for Java where actually there is no Java taught.",1,Negative,40
72026,"Interesting concepts. The instructor is knowledgeable. As an organizational development practitioners, I found it very academic relative to the terms used and examples given. In some cases, I had to translate the terms used to every day layman language to really understand the concepts as they would apply in my day-to-day work.",3,Neutral,52
67757,Really enjoyed the course. This course has shown numerous paths for me to work on Solid Waste Management sector in developing country like Nepal.,5,Positive,24
103121,"I think the course is great - I would give it 5 stars. However, the instructor needs to develop better teaching skill. Each lesson is not clearly defined and he rambles on about aspects, which though interesting, have little or no bearing on the course objective.As well, many of the answers to the questions on the exams are not given in the lecture nor in the badly designed slides. Nor are the answers something that could be inferred from the lecture.It is a pity, because it is such an interesting topic.",2,Negative,91
90250,simple and useful,4,Positive,3
18388,"For the eager student maybe some more resources should have been shared. I was hoping to learn some production quality environment basics e.g. the ideal editor, best practices etc.That said- I really liked how the 3 components, css, js and html were stitched together to help understand interactive webpages using js.",3,Neutral,51
48427,Love the enthusiasm from the professors.,5,Positive,6
36888,"Too much theory and history in the course, no practical applications.",3,Neutral,11
22051,"This is not a beginner's course, so a decent grasp of the R language is necessary. It is best to take this course after some stints with Data Camp, Swirl, or Code School.",3,Neutral,33
94075,"More like a 3.5 to 4? Close to 4. The main problem for me with this course was the assignment. I found it a bit unclear. The instructions are clear, but the way to go about completing the assignment was not. The last assignment we had in Course 3 was very specific and even had a video specifically on how to complete the assignment and why each step was important. We were given an example as to how to perfectly complete the assignment to extract the maximum knowledge from the course. In this course, that aspect was a bit lacking",3,Neutral,100
11081,The course content is interesting and well laid out. The lack of contact details for course queries is concerning as is purely being assessed by peers who may not follow the grading guidelines very well (providing no feedback etc),3,Neutral,39
14373,"I was expecting 4 weeks of work, but it was more like 4 hours.",1,Negative,14
4959,"I thought this would be a fun simple class, but I DID NOT know anything about marine reptiles, and it showed. I learned a lot and this instruction was very helpful and very educational.",5,Positive,34
56428,Very interesting introduction to Machine Learning. All lecture notes are beautifully presented by Andrew Ng. I have truly enjoyed his style. Quizzes and programming exercises are good,4,Positive,27
11075,Very informative and complete yet concise. It gave me great ideas and tools which I'll be able to put into practice.,5,Positive,21
5560,The answers to the test questions can be improved significantly. Most of them can be both justified or refuted.,2,Negative,19
23364,"The topics discussed into this course are really interesting. The videos give some perspective at the time of taking care of our own health and eating habits.The only problem I see, is the shortness of the course and the videos. The topics don't go beyond the surface and there is a lack of: details, examples, and comparisons between healthy diets and harmful ones.",3,Neutral,63
38679,"I feel this course was severely misrepresented. This clearly not a beginner level class by any measurement. And the ""4-6 hours"" of expected student involvement is ridiculous. A beginner (NO programming experience) should expect to spend 15 to 20 hours on the first week alone and at least 10 hours for each of the remaining weeks.I have over 25 years of programming experience in Assembly language, Visual Basic, C and C++. I am clearly NOT at the beginner level yet I spent more than 11 hours on the first week, mostly due to trying to download and setup properly for the course. Also, there are over 3 hours of videos in the 1st week plus 3 quizzes and a programming assignment. If anyone spent less than 6 hours on week 1, then that was NOT the first time they took this class.I also am keenly disappointed in the restrictive nature of the assignments/quizzes. Having to type ""-1*1+11"" instead of ""-i+11"" (and you better not have any leading or lagging spaces!!) for instance.Bottom line, I would not recommend this course for anyone wanting to Learn Java for Android Programming unless you already know Java and just want some intro on Android development with Android Studio. And if you are indeed at the beginner level, do yourself a favor and start with introductory courses in Computer Science.",1,Negative,225
14863,"It is a nice introduction, but the material is barely worth a one week orientation lesson (I have completed it in about 4 hours with watching all the videos, taking detailed notes, and completing the quizzes for 100%) . Why should we pay for a specialization preview, we can read info about the separate courses on our own? I am really looking forward the next courses in the specialization since I really need a good course in statistics and this seems to be one, but the first course should be eliminated. The installation of R and github account videos should be added to the next course as an introduction.",2,Negative,109
60333,This is invaluable,5,Positive,3
84976,My second finished course on Coursera! Can not believe that several months ago I was afraid of programming!,5,Positive,18
52064,"An interesting and informative course. A little challenging at times for those of us without a background in biology, but well presented and carefully explained. A very positive experience.",5,Positive,29
69808,"A great course. Charmaine Williams is a fantastic educator who made the learning easy, practical and very useful. The course has enabled me to reflect on my situation with much greater awareness. It has also motivated me to be supportive of families who are experiencing difficulties with mental illness. Very grateful.",5,Positive,51
84298,The course was great. The professor gave the lecture in a way that everyone can learning to program Python without any background about programming language skills.,5,Positive,26
28958,Great and very informa,1,Negative,4
61531,I am taking the Digital Marketing Specialization and this has been the poorest course I have taken thus far. The instructor is obviously reading directly from a script because of her constant long pauses between words and how frequently she gets lost when presenting information. She also clicks to new slides and bullet points at the wrong time which is very disruptive. The information presented on the slides really does not summarize what she is saying at all and I constantly had to refer to the transcript to get the information I needed to write down.The assesment questions for this course are also quite poor and a lot of the time need to be further researched online. The quiz questions also seem more involved than the lectures presented and can need some researching as well. I was looking forward to this course and I am disappointed. The instruction for this course seems like she does not the subject well enough to provide insight and quite possibly as if this is the first time she is giving a lecture/presentation.,2,Negative,178
12078,Assignments would need to be improved...,3,Neutral,6
104334,There should me more topics on secure code review methods,3,Neutral,10
80930,"Wonderful, very helpful, well structured course. I liked the idea of teaching with examples. It helped me understand concepts better. Thankyou Professor.",5,Positive,22
88117,"the instructor was so fluency in English it was a great to have this course with u , thank alot dr.Joung moon",5,Positive,22
99850,This course gave me a great foundation and some super tools that I started applying immediately to reorganize my work so I can get back to completing tasks and assignments efficiently and effectively. This course also provided me with,5,Positive,39
21879,good course. but some concepts are hard to understand for newbies. so felt it was a bit advanced in parts.,3,Neutral,20
102211,"Really useful to understand SEO from pass, present to future",5,Positive,10
22016,Great course! The course content is very good and the length is appropriated.,5,Positive,13
4551,"Great idea. Unfortunately, the course is young and there were too many bugs to get past Week 2. Hopefully these will be finished my next session",2,Negative,26
21650,very dissapointing to not be able to make the quizzes and the assigments without paying it,1,Negative,16
39165,This course is really help me to understand how to Assemble genomes!!,5,Positive,12
98326,"Some materials are useful but the teacher has no idea of teaching techniques and good presentation. Very bad choice for the University of Irvin, California to entrust such an interesting course to such an incompetent and feeble instructor. She is reading in a monotonous way and nothing more. Her presentations have no meaning. She does not appear in the video lectures. She can not introduce animated elements. The materials she selected are sometimes and only somehow relevant. The most of the materials have only percentages, and small details on history. A course of poor quality.",1,Negative,95
93713,it strength my basic,5,Positive,4
97970,"Great materials, great learning system! I could get some inspiration and learning, but i thought it was to short.",3,Neutral,19
8420,Last exercise is half the course and took many frustrating hours to install and for me never worked. No support provided by instructors. You are on your own.,1,Negative,28
104967,"Seeking out supplemental material is not only helpful, but necessary. This course does not provide a foundation of knowledge for inferential statistics so much as present several equations and functions and describe how one might use them.",1,Negative,37
34405,"I would give this course a 4.5 if I could. I liked the course overall, but felt that there could have been more explanations with the answers to the weekly projects. For answers I couldn't solve, I had to look at the solutions and back out the correct formula to teach myself sometimes. I thought the videos were very helpful, but sometimes hard to follow since the text being input in the video was hard to see.",4,Positive,77
29652,I'm actually pretty happy with this course; I'll keep progressing to the Specialization.,5,Positive,13
9816,"I didn't really feel that there was enough material here to make a six-week course, so that there was a great deal of repetition, and very little context of the Roman period.",3,Neutral,32
83654,"I was entering into a bit of uncharted territory for this course, but Dr. Chuck got my back with his great and playful way of explaining even those concepts that may not be intuitive as first. Well worth the effort to go through this one as at the end of this you will find that you, like I, are now able to create simple programs that can carry out some tedious work for you.",5,Positive,74
21134,"Clustering topic is covered superficially, too much time spend on employing ggplot graphs, not very useful since making graphs is straightforward on other software, like excel, once you aggregate datasets correctly. I had not found it very enriching as a course. I would merge this class within R-Programming section and call it Part 2 rather than categorizing into ""Exploratory Data Analysis"".",2,Negative,61
67033,"Very up to date and challenging.Only drawback, not a lot of application and octave/matlab is good for a fast mathematical implementation but not for real application with python packages for example.Thanks Prof. Hinton for taking the time to make these insights publicly available!",4,Positive,43
63909,"It is a good course, you work a lot but the teachers show you enough to learn",4,Positive,17
20352,"The course is very good. I have learned a lot of things from the theoretical and practical parts of the course. I like the mathematical derivations and the signal of the day. I wish you can give advanced course about adaptive filter design, advanced digital communications and audio processing. Thanks to the staff!",4,Positive,53
26375,"The Javascript module, and specially the Ajax part was more abstract and vague than the rest of the modules and I honestly didn't get much of the Ajax part. I learned a lot, though, and fully appreciate the amount of effort put into each lesson. Loved it!",5,Positive,47
38223,Need to explain more topics,3,Neutral,5
90665,The most amzing course I've taken yet ! Video lectures are extremely well made ! Beautiful design ! Very very professional !,5,Positive,22
83139,Good course. But I have a strong feeling that would be nice to have more focus on the practice. Some lecture not really much with the results of assignments. Good course anyway. Pavel,3,Neutral,33
69385,Very useful and well explained.,5,Positive,5
90355,"There was some nice content, but not practical enoough",3,Neutral,9
83216,Must give it a try!,5,Positive,5
36482,"Financial Markets provided good information on the landscape of finance, mostly referring to USA. If you're from elsewhere (Canada), this course would not really apply. Some of Robert Shiller's ideas were unclear or lost as he was not the best communicator but his passion for finance was evident. The guest speakers, although high profile, were not the best choices, also because of issues with public speaking and generally getting ideas across. I expected more math involved for a course like this but Shiller rather provided more of a historical account of finance. Overall, it is a course worth taking if you're looking for a good overview of finance, how the industry works and how it became that way.",3,Neutral,118
30749,"Great course, I have learned many useful tips for writing.",5,Positive,10
22028,"The course is good, but it doesn't really offer all the tools required to pass the exams. I had to take extra courses in other place in order to pass. In addition, the exams some times become a bit too subjective of what the classmates want to grade you.",3,Neutral,49
25218,"Not enough implication from the instructors in the course. Students are left alone with the material, without any answers to there questions on the course.Peer review process subject to personal interpretation and leading to frustration for the students.That's quite unfortunate as this provides a bad experience whereas the course might have been good without that.",2,Negative,55
1269,Very good explanations. The course assignments were well thought-out and were the right difficulty.,5,Positive,14
54748,Matlab is very out of trends nowdays.,3,Neutral,7
23800,"Really very basic, anyone with an interest in the subject is likely to know most of this already. nicely presented though, good quality videos.",2,Negative,24
86101,Liked this course. Well established.,5,Positive,5
37518,It's not bad but I think the other courses in this specialization are much better,3,Neutral,15
97905,Very well done and extremely inspiring!,5,Positive,6
103725,"Generic history information, nothing to teach really. completed the tests about ios and android without even watching the videos.",1,Negative,19
1769,The course could be completed in a matter of a few hours. Super basic stuff. Waste of money.,1,Negative,18
59693,One of the best courses I've attended.,5,Positive,7
53649,"I had a great time working through this class. It all goes so smoothy, great videos, great quizes and amazing programming exercises. I would recommend anyone with even the slightest interest in machine learning to take this course.",5,Positive,38
20774,Great to learn the basics. Excellent explanations and to-the-point.,4,Positive,9
10337,Very interesting and unique approach to tackling these problems together! Great course,5,Positive,12
101797,Extremely superficial. The total content in this course would make a nice introduction segment to a full course.,2,Negative,18
91229,Excellent!But I couldn't complete the course without payments.,2,Negative,8
77682,Great course for everybody who did never get in touch with programming till now.,5,Positive,14
4344,It was an interesting course.,3,Neutral,5
8690,Clear and enjoyable course,4,Positive,4
66811,"This ""planning"" course was slightly better than the preceding ""landscape"" course, but it was still underwhelming. The instructor seemed better prepared with her presentation, but her dependence on the textbook and speaking style still made it seem as if she lacked mastery of the subject. The course did touch on the important subject matters at hand, but since the textbook was so old (practically outdated by digital media standards), it missed or made little mention of so many innovations and best practices that are now the rule for digital marketers. For example, the increasingly crucial role of marketing automation platforms like HubSpot, Dynamics Marketing and Marketo and how CRMs like SalesForce and Dynamics are driving both marketing and sales strategy. Another example is how email marketing has moved to rules-based and triggered workflows. Again, there's a definite need for this course. I would actually recommend breaking out social, SEO and online advertising into their own courses, rather than squeezed into small segments. Finally, the ""putting it all together"" section is vital for anyone who wants to work in digital marketing, but the coverage here was much too general.",2,Negative,188
66545,"This course takes an alternate approach to understanding modern Art, moving it away from categories based on the time period in which art was made or what school the artist was part of and instead groups art work by theme. I really enjoyed all the pieces I encountered and felt like I had a somewhat better understanding of modern art after taking this course.",3,Neutral,64
58440,One of the best ML courses online.,5,Positive,7
72223,I have always been curious about the beginnings of the Beatles and in fact I have been playing and singing some of their popular songs. I'm glad there is a free on line course about them.,5,Positive,36
18869,A littler redundant when you compare it to the previoud courses.The map part is good.,3,Neutral,15
90532,I felt this course could have been added as sections to other courses. One separate course for this topic is a waste of money.,1,Negative,24
21518,"A fantastic introduction to photography, it is a well organized course with clear examples and a very easy to follow pace.If you're new to photography and would like to start building your knowledge about this toipic, this is the course to go. On the other hand, if you're an experienced photographer or have notions of photography, this will be a really easy course for you, but you will certainly gain a good insight into the topics you already know.",4,Positive,79
39251,"looks like it has great contents but really hard to finish it , due to video and audio issueIn some lectures , I can't hardly read the blurry syntax and almost impossible to hear",3,Neutral,34
15372,"The course is a very good introduction to Python for data exploration and management.That being said, it focuses too much on categorical data analysis, and I felt the transition to quantitative/continuous data was not very well done.Moreover, some more explanations about several Python functions or coding choices could be better explained.But it's encouraging to see this type of statistical course for Python and not R!! Again!",3,Neutral,66
52100,"Too much ideology, need more tools to use in daily work.",3,Neutral,11
33565,A very basic introduction. Good for anyone new to HTML,3,Neutral,10
37441,Awesome training. Loved it!,5,Positive,4
55520,very good for machine learning junior,5,Positive,6
