order_id,assignment_id,user_id,problem_id,skill_id,skill_name,correct,attempt_count,hint_count,hint_total,ms_first_response,overlap_time,clean_skill_name
35620937,282671,88793,85657,70.0,Percent Of,0,3,4,4,1398,17208,percent
35620980,282671,88793,85108,70.0,Percent Of,0,1,4,4,1226,14694,percent
35621010,282671,88793,86100,70.0,Percent Of,0,1,4,4,1226,8953,percent
35621041,282671,88793,86121,70.0,Percent Of,0,1,4,4,846,14513,percent
35621079,282671,88793,85094,70.0,Percent Of,0,1,4,4,2113,10755,percent
35621142,282672,88793,87056,61.0,Division Fractions,0,1,5,5,8047,119480,division fraction
35621907,282672,88793,87032,61.0,Division Fractions,0,1,5,5,185273,198046,division fraction
35622280,282672,88793,87129,61.0,Division Fractions,0,3,4,4,33205,56405,division fraction
35775573,282673,88793,89951,277.0,Addition and Subtraction Integers,0,1,2,2,47954,60017,addition subtraction integer
35775922,282673,88793,89945,277.0,Addition and Subtraction Integers,1,1,0,2,8812,8812,addition subtraction integer
35775983,282673,88793,89899,277.0,Addition and Subtraction Integers,0,3,3,3,7719,59017,addition subtraction integer
35776344,282673,88793,89861,277.0,Addition and Subtraction Integers,0,27,3,3,5422,42064,addition subtraction integer
35776592,282673,88793,89963,277.0,Addition and Subtraction Integers,0,1,2,2,6812,12672,addition subtraction integer
35776680,282673,88793,89884,277.0,Addition and Subtraction Integers,0,4,0,3,5937,21500,addition subtraction integer
35776774,282673,88793,89954,277.0,Addition and Subtraction Integers,0,4,0,2,5719,24891,addition subtraction integer
35777217,282674,88793,86883,67.0,Multiplication Fractions,0,9,3,3,25079,108172,multiplication fraction
35777610,282674,88793,86846,67.0,Multiplication Fractions,0,1,3,3,95359,100844,multiplication fraction
35778011,282674,88793,86791,67.0,Multiplication Fractions,0,1,3,3,5344,35000,multiplication fraction
35778352,282674,88793,86850,67.0,Multiplication Fractions,0,1,3,3,1985,7250,multiplication fraction
35778574,282674,88793,86787,67.0,Multiplication Fractions,0,2,3,3,4641,33891,multiplication fraction
35778991,282674,88793,86785,67.0,Multiplication Fractions,0,2,3,3,8516,20188,multiplication fraction
35779165,282674,88793,86774,67.0,Multiplication Fractions,0,1,3,3,3281,14703,multiplication fraction
35779614,282678,88793,88495,54.0,Rounding,0,1,4,4,38234,48781,rounding
35779850,282678,88793,88488,54.0,Rounding,0,2,4,4,43999,62077,rounding
35780108,282678,88793,88425,54.0,Rounding,0,1,4,4,5203,12313,rounding
35780327,282678,88793,88422,54.0,Rounding,0,1,4,4,2360,9656,rounding
35780347,282678,88793,88492,54.0,Rounding,0,1,4,4,1516,8219,rounding
35616772,282668,88795,84891,277.0,Addition and Subtraction Integers,1,1,0,4,29188,29188,addition subtraction integer
35616806,282669,88795,58801,280.0,Addition and Subtraction Fractions,0,3,0,3,25906,74813,addition subtraction fraction
35616866,282669,88795,58808,280.0,Addition and Subtraction Fractions,0,2,0,3,14953,68360,addition subtraction fraction
35616923,282669,88795,58805,280.0,Addition and Subtraction Fractions,1,1,0,3,34407,34407,addition subtraction fraction
35616957,282669,88795,53787,280.0,Addition and Subtraction Fractions,1,1,0,3,53063,53063,addition subtraction fraction
35617003,282669,88795,58820,280.0,Addition and Subtraction Fractions,0,2,0,3,83345,103690,addition subtraction fraction
35617189,282670,88795,84909,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,36600,36600,conversion fraction decimal percent
35617232,282670,88795,84723,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,37974,37974,conversion fraction decimal percent
35617274,282670,88795,84912,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,6904,6904,conversion fraction decimal percent
35617315,282671,88795,86099,70.0,Percent Of,0,6,0,4,147445,313066,percent
35618446,282671,88795,84628,70.0,Percent Of,1,1,0,4,215253,215253,percent
35619383,282671,88795,84705,70.0,Percent Of,1,1,0,4,65967,65967,percent
35619807,282671,88795,85668,70.0,Percent Of,1,1,0,4,50623,50623,percent
35620167,282672,88795,87106,61.0,Division Fractions,1,1,0,4,65764,65764,division fraction
35620615,282673,88795,89949,277.0,Addition and Subtraction Integers,1,1,0,2,19516,19516,addition subtraction integer
35620700,282674,88795,86877,67.0,Multiplication Fractions,1,1,0,3,33523,33523,multiplication fraction
35620869,282675,88795,53271,51.0,Ordering Integers,1,1,0,3,12091,12091,ordering integer
35620919,282676,88795,85046,310.0,Order of Operations All,1,1,0,3,9872,9872,order operation
35620956,282677,88795,58668,79.0,Proportion,0,3,0,5,62982,76088,proportion
35621129,282677,88795,58671,79.0,Proportion,1,1,0,5,17808,17808,proportion
35621179,282677,88795,58716,79.0,Proportion,1,1,0,5,22806,22806,proportion
35621253,282677,88795,58705,79.0,Proportion,1,1,0,5,28164,28164,proportion
35621497,282678,88795,88431,54.0,Rounding,1,1,0,4,8716,8716,rounding
35621624,282679,88795,86701,79.0,Proportion,1,1,0,3,103236,103236,proportion
35772959,282669,88795,53789,280.0,Addition and Subtraction Fractions,1,1,0,3,116241,116241,addition subtraction fraction
35778516,283276,88795,51441,1.0,Box and Whisker,0,4,1,3,27880,284693,box whisker
35778516,283276,88795,51441,13.0,Median,0,4,1,3,27880,284693,median
35779523,283276,88795,51392,1.0,Box and Whisker,1,1,0,3,7595,7595,box whisker
35779523,283276,88795,51392,13.0,Median,1,1,0,3,7595,7595,median
35779568,283276,88795,51403,1.0,Box and Whisker,1,1,0,3,5844,5844,box whisker
35779568,283276,88795,51403,13.0,Median,1,1,0,3,5844,5844,median
35779607,283276,88795,51393,1.0,Box and Whisker,1,1,0,3,5017,5017,box whisker
35779607,283276,88795,51393,13.0,Median,1,1,0,3,5017,5017,median
35779724,283277,88795,51336,4.0,Histogram as Table or Graph,1,1,0,4,80177,80177,histogram table graph
35780049,283277,88795,51385,4.0,Histogram as Table or Graph,1,1,0,4,53207,53207,histogram table graph
35616837,282668,88803,89717,277.0,Addition and Subtraction Integers,1,1,0,3,6235,6235,addition subtraction integer
35616864,282669,88803,53796,280.0,Addition and Subtraction Fractions,0,10,3,3,24735,68220,addition subtraction fraction
35616932,282669,88803,58819,280.0,Addition and Subtraction Fractions,0,3,3,3,17922,39953,addition subtraction fraction
35616977,282669,88803,53797,280.0,Addition and Subtraction Fractions,1,1,0,3,29516,29516,addition subtraction fraction
35616994,282669,88803,53791,280.0,Addition and Subtraction Fractions,1,1,0,3,21422,21422,addition subtraction fraction
35617014,282669,88803,58821,280.0,Addition and Subtraction Fractions,1,1,0,3,15782,15782,addition subtraction fraction
35617040,282670,88803,84952,47.0,Conversion of Fraction Decimals Percents,0,2,2,2,22937,43078,conversion fraction decimal percent
35617088,282670,88803,84832,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,8734,8734,conversion fraction decimal percent
35617101,282670,88803,84926,47.0,Conversion of Fraction Decimals Percents,1,1,0,5,11938,11938,conversion fraction decimal percent
35617128,282670,88803,84948,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,8046,8046,conversion fraction decimal percent
35617167,282671,88803,85100,70.0,Percent Of,0,2,4,4,117187,156484,percent
35617395,282671,88803,84619,70.0,Percent Of,0,2,4,4,62203,81906,percent
35617525,282671,88803,84621,70.0,Percent Of,0,3,4,4,37141,69094,percent
35617622,282671,88803,85655,70.0,Percent Of,0,9,4,4,23110,109095,percent
35618089,282672,88803,87041,61.0,Division Fractions,0,1,5,5,11375,104673,division fraction
35618617,282672,88803,87085,61.0,Division Fractions,0,4,4,4,58079,71220,division fraction
35618931,282673,88803,89892,277.0,Addition and Subtraction Integers,1,1,0,4,19860,19860,addition subtraction integer
35619048,282674,88803,86848,67.0,Multiplication Fractions,1,1,0,3,90251,90251,multiplication fraction
35619645,282675,88803,53348,51.0,Ordering Integers,0,2,0,3,40783,72549,ordering integer
35620056,282675,88803,53266,51.0,Ordering Integers,1,1,0,3,9188,9188,ordering integer
35620101,282675,88803,53288,51.0,Ordering Integers,1,1,0,3,8376,8376,ordering integer
35620144,282675,88803,53327,51.0,Ordering Integers,1,1,0,3,11922,11922,ordering integer
35620211,282676,88803,84991,309.0,"Order of Operations +,-,/,* () positive reals",1,1,0,3,21906,21906,order operation positive real
35620346,282677,88803,58713,79.0,Proportion,0,2,0,5,91470,93517,proportion
35620661,282677,88803,58688,79.0,Proportion,0,4,0,5,13594,22298,proportion
35620714,282677,88803,58689,79.0,Proportion,0,2,0,5,22329,24251,proportion
35620778,282677,88803,58700,79.0,Proportion,1,1,0,5,8078,8078,proportion
35620800,282677,88803,58724,79.0,Proportion,0,2,0,5,7344,15376,proportion
35621911,282678,88803,88424,54.0,Rounding,1,1,0,4,8876,8876,rounding
35621996,282679,88803,86656,79.0,Proportion,0,2,3,3,77017,90439,proportion
35622194,282679,88803,86825,79.0,Proportion,0,1,3,3,60766,69126,proportion
35622248,282679,88803,86637,79.0,Proportion,1,1,0,3,36751,36751,proportion
35622324,282679,88803,86587,79.0,Proportion,1,1,0,3,21313,21313,proportion
35622359,282679,88803,86652,79.0,Proportion,0,2,0,3,20110,48642,proportion
35622411,282679,88803,86690,79.0,Proportion,1,1,0,3,20969,20969,proportion
35622420,282679,88803,86616,79.0,Proportion,0,2,3,3,35501,42611,proportion
35622497,282671,88803,85092,70.0,Percent Of,0,1,4,4,3938,13704,percent
35622523,282671,88803,85106,70.0,Percent Of,0,8,4,4,24094,267632,percent
35776424,282671,88803,85094,70.0,Percent Of,1,1,0,4,50643,50643,percent
35777190,282679,88803,86682,79.0,Proportion,0,1,3,3,13407,106879,proportion
35777549,282679,88803,86687,79.0,Proportion,0,2,3,3,16876,46346,proportion
35777784,282679,88803,86586,79.0,Proportion,1,1,0,3,35346,35346,proportion
35778187,282677,88803,58710,79.0,Proportion,0,2,0,5,207275,211463,proportion
35778895,282677,88803,58674,79.0,Proportion,1,1,0,5,32455,32455,proportion
35779028,282677,88803,58685,79.0,Proportion,1,1,0,5,22594,22594,proportion
35779134,282677,88803,58720,79.0,Proportion,1,1,0,5,19235,19235,proportion
35779445,282679,88803,86613,79.0,Proportion,0,3,3,3,95957,114505,proportion
35779968,282679,88803,86706,79.0,Proportion,0,3,3,3,47252,78816,proportion
35780255,282679,88803,86639,79.0,Proportion,1,1,0,3,5594,5594,proportion
35636853,282668,88820,89735,277.0,Addition and Subtraction Integers,1,1,0,3,82156,82156,addition subtraction integer
35638208,282669,88820,53774,280.0,Addition and Subtraction Fractions,1,1,0,3,111672,111672,addition subtraction fraction
35639194,282670,88820,84938,47.0,Conversion of Fraction Decimals Percents,0,6,4,5,138344,234104,conversion fraction decimal percent
35639642,282670,88820,84935,47.0,Conversion of Fraction Decimals Percents,1,1,0,5,30517,30517,conversion fraction decimal percent
35639703,282670,88820,84881,47.0,Conversion of Fraction Decimals Percents,0,1,2,2,3801,24980,conversion fraction decimal percent
35639753,282670,88820,84933,47.0,Conversion of Fraction Decimals Percents,1,1,0,5,6367,6367,conversion fraction decimal percent
35639774,282670,88820,84946,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,6586,6586,conversion fraction decimal percent
35639790,282670,88820,84915,47.0,Conversion of Fraction Decimals Percents,0,1,1,2,4755,13734,conversion fraction decimal percent
35639810,282670,88820,84960,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,12466,12466,conversion fraction decimal percent
35640032,282671,88820,86120,70.0,Percent Of,0,1,1,4,11066,150389,percent
35640343,282671,88820,85097,70.0,Percent Of,0,1,1,4,13051,106180,percent
35640533,282671,88820,86116,70.0,Percent Of,1,1,0,4,56173,56173,percent
35640631,282671,88820,85654,70.0,Percent Of,1,1,0,4,60302,60302,percent
35640724,282671,88820,85662,70.0,Percent Of,1,1,0,4,47520,47520,percent
35641205,282672,88820,87092,61.0,Division Fractions,0,1,1,4,91576,445083,division fraction
35642374,282672,88820,87120,61.0,Division Fractions,1,1,0,4,47031,47031,division fraction
35642584,282672,88820,87073,61.0,Division Fractions,1,1,0,5,32574,32574,division fraction
35642747,282672,88820,87059,61.0,Division Fractions,1,1,0,5,30104,30104,division fraction
35666210,282668,88826,89668,277.0,Addition and Subtraction Integers,0,2,0,4,56404,68013,addition subtraction integer
35666274,282668,88826,84895,277.0,Addition and Subtraction Integers,1,1,0,4,8984,8984,addition subtraction integer
35666295,282668,88826,89728,277.0,Addition and Subtraction Integers,1,1,0,3,8437,8437,addition subtraction integer
35666309,282668,88826,89746,277.0,Addition and Subtraction Integers,1,1,0,3,10797,10797,addition subtraction integer
35666351,282669,88826,58813,280.0,Addition and Subtraction Fractions,0,1,1,3,8813,33078,addition subtraction fraction
35666412,282669,88826,53786,280.0,Addition and Subtraction Fractions,1,1,0,3,17000,17000,addition subtraction fraction
35666444,282669,88826,53783,280.0,Addition and Subtraction Fractions,1,1,0,3,11032,11032,addition subtraction fraction
35666470,282669,88826,53782,280.0,Addition and Subtraction Fractions,1,1,0,3,8437,8437,addition subtraction fraction
35666536,282670,88826,84912,47.0,Conversion of Fraction Decimals Percents,0,2,1,2,8063,60501,conversion fraction decimal percent
35666641,282670,88826,84935,47.0,Conversion of Fraction Decimals Percents,0,1,1,5,11297,50267,conversion fraction decimal percent
35666743,282670,88826,84921,47.0,Conversion of Fraction Decimals Percents,1,1,0,5,21344,21344,conversion fraction decimal percent
35666772,282670,88826,84970,47.0,Conversion of Fraction Decimals Percents,0,1,1,2,15313,29641,conversion fraction decimal percent
35666841,282670,88826,84746,47.0,Conversion of Fraction Decimals Percents,0,2,1,2,14906,34235,conversion fraction decimal percent
35666907,282670,88826,84952,47.0,Conversion of Fraction Decimals Percents,0,2,0,2,20454,25516,conversion fraction decimal percent
35666954,282670,88826,84936,47.0,Conversion of Fraction Decimals Percents,0,4,5,5,19032,62643,conversion fraction decimal percent
35667183,282671,88826,84622,70.0,Percent Of,0,3,4,4,30532,62174,percent
35667262,282671,88826,85100,70.0,Percent Of,0,4,4,4,23032,203789,percent
35667524,282671,88826,86119,70.0,Percent Of,0,2,4,4,137516,150375,percent
35668003,282674,88826,86907,67.0,Multiplication Fractions,0,4,3,3,297587,341979,multiplication fraction
35668230,282674,88826,86892,67.0,Multiplication Fractions,0,1,3,3,311572,320790,multiplication fraction
35668642,282674,88826,86900,67.0,Multiplication Fractions,0,2,3,3,138478,150602,multiplication fraction
35668827,282674,88826,86903,67.0,Multiplication Fractions,0,2,3,3,43154,95261,multiplication fraction
35668955,282674,88826,86798,67.0,Multiplication Fractions,1,1,0,3,12000,12000,multiplication fraction
35668981,282674,88826,86785,67.0,Multiplication Fractions,1,1,0,3,8078,8078,multiplication fraction
35669001,282674,88826,86889,67.0,Multiplication Fractions,0,2,3,3,21609,31140,multiplication fraction
35669089,282679,88826,86653,79.0,Proportion,1,1,0,3,32985,32985,proportion
35640473,282668,88827,89668,277.0,Addition and Subtraction Integers,1,1,0,4,8252,8252,addition subtraction integer
35640528,282669,88827,58818,280.0,Addition and Subtraction Fractions,1,1,0,3,10769,10769,addition subtraction fraction
35640577,282670,88827,84916,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,11875,11875,conversion fraction decimal percent
35640656,282670,88827,84743,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,8484,8484,conversion fraction decimal percent
35640663,282670,88827,84966,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,5547,5547,conversion fraction decimal percent
35641001,282672,88827,87069,61.0,Division Fractions,1,1,0,5,37176,37176,division fraction
35641138,282673,88827,89886,277.0,Addition and Subtraction Integers,1,1,0,3,15042,15042,addition subtraction integer
35641209,282674,88827,86837,67.0,Multiplication Fractions,0,1,3,3,39027,63190,multiplication fraction
35641324,282675,88827,53276,51.0,Ordering Integers,1,1,0,3,6867,6867,ordering integer
35641401,282676,88827,84981,309.0,"Order of Operations +,-,/,* () positive reals",1,1,0,3,26956,26956,order operation positive real
35641539,282677,88827,58705,79.0,Proportion,1,1,0,5,29129,29129,proportion
35641584,282677,88827,58695,79.0,Proportion,1,1,0,5,17184,17184,proportion
35641611,282677,88827,58692,79.0,Proportion,1,1,0,5,17246,17246,proportion
35641671,282678,88827,88476,54.0,Rounding,1,1,0,4,18669,18669,rounding
35641749,282679,88827,86689,79.0,Proportion,1,1,0,3,15995,15995,proportion
35642130,282674,88827,86847,67.0,Multiplication Fractions,1,1,0,3,5424,5424,multiplication fraction
35642163,282674,88827,86861,67.0,Multiplication Fractions,0,2,3,3,66441,77725,multiplication fraction
35642498,282674,88827,86838,67.0,Multiplication Fractions,0,2,3,3,8018,17599,multiplication fraction
35642600,282674,88827,86890,67.0,Multiplication Fractions,1,1,0,5,15426,15426,multiplication fraction
35642647,282674,88827,86848,67.0,Multiplication Fractions,1,1,0,3,5595,5595,multiplication fraction
35642700,282674,88827,86887,67.0,Multiplication Fractions,1,1,0,3,13379,13379,multiplication fraction
35636635,282668,88830,89663,277.0,Addition and Subtraction Integers,1,1,0,4,8227,8227,addition subtraction integer
35636699,282669,88830,58810,280.0,Addition and Subtraction Fractions,1,1,0,3,197328,197328,addition subtraction fraction
35637445,282670,88830,84722,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,197710,197710,conversion fraction decimal percent
35638104,282670,88830,84721,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,6305,6305,conversion fraction decimal percent
35638162,282670,88830,84929,47.0,Conversion of Fraction Decimals Percents,0,2,0,5,10884,31023,conversion fraction decimal percent
35638290,282670,88830,84749,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,6311,6311,conversion fraction decimal percent
35638340,282670,88830,84838,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,14846,14846,conversion fraction decimal percent
35638411,282670,88830,84951,47.0,Conversion of Fraction Decimals Percents,0,1,1,2,53950,71662,conversion fraction decimal percent
35638860,282670,88830,84832,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,17085,17085,conversion fraction decimal percent
35639001,282671,88830,86105,70.0,Percent Of,0,3,0,4,33169,161798,percent
35639436,282671,88830,85648,70.0,Percent Of,1,1,0,4,22079,22079,percent
35639484,282671,88830,85685,70.0,Percent Of,0,4,4,4,32665,194616,percent
35639840,282671,88830,85686,70.0,Percent Of,0,2,0,4,79984,137528,percent
35640023,282671,88830,85095,70.0,Percent Of,1,1,0,4,30726,30726,percent
35640075,282671,88830,86097,70.0,Percent Of,1,1,0,4,22505,22505,percent
35640112,282671,88830,86124,70.0,Percent Of,1,1,0,4,21536,21536,percent
35640215,282672,88830,87107,61.0,Division Fractions,1,1,0,4,25365,25365,division fraction
35640287,282673,88830,89967,277.0,Addition and Subtraction Integers,1,1,0,2,53166,53166,addition subtraction integer
35640460,282674,88830,86881,67.0,Multiplication Fractions,0,2,0,3,27016,64611,multiplication fraction
35640574,282674,88830,86857,67.0,Multiplication Fractions,0,4,1,3,119908,248771,multiplication fraction
35640996,282674,88830,86884,67.0,Multiplication Fractions,1,1,0,3,56452,56452,multiplication fraction
35641121,282674,88830,86799,67.0,Multiplication Fractions,1,1,0,3,16829,16829,multiplication fraction
35641155,282674,88830,86791,67.0,Multiplication Fractions,0,3,0,3,16665,46102,multiplication fraction
35641326,282674,88830,86836,67.0,Multiplication Fractions,1,1,0,3,81465,81465,multiplication fraction
35641491,282674,88830,86883,67.0,Multiplication Fractions,0,4,0,3,49980,379170,multiplication fraction
35642926,282675,88830,53293,51.0,Ordering Integers,1,1,0,5,20441,20441,ordering integer
35643081,282676,88830,84984,309.0,"Order of Operations +,-,/,* () positive reals",1,1,0,3,11501,11501,order operation positive real
35636828,282668,88831,89750,277.0,Addition and Subtraction Integers,1,1,0,3,18284,18284,addition subtraction integer
35637245,282669,88831,58814,280.0,Addition and Subtraction Fractions,1,1,0,3,80861,80861,addition subtraction fraction
35637590,282670,88831,84739,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,16496,16496,conversion fraction decimal percent
35637653,282670,88831,84960,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,6890,6890,conversion fraction decimal percent
35637665,282670,88831,84741,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,5192,5192,conversion fraction decimal percent
35637722,282671,88831,85653,70.0,Percent Of,0,3,4,4,80861,121079,percent
35638267,282671,88831,85658,70.0,Percent Of,1,1,0,4,22678,22678,percent
35638298,282671,88831,85675,70.0,Percent Of,0,3,4,4,31935,83562,percent
35638776,282671,88831,86123,70.0,Percent Of,1,1,0,4,23383,23383,percent
35638871,282671,88831,85096,70.0,Percent Of,0,2,4,4,16409,36061,percent
35639010,282671,88831,85680,70.0,Percent Of,0,2,4,4,31814,45527,percent
35639182,282671,88831,85650,70.0,Percent Of,1,1,0,4,24339,24339,percent
35639292,282672,88831,87114,61.0,Division Fractions,1,1,0,4,26611,26611,division fraction
35639365,282673,88831,89822,277.0,Addition and Subtraction Integers,1,1,0,3,10892,10892,addition subtraction integer
35639433,282674,88831,86890,67.0,Multiplication Fractions,1,1,0,5,25217,25217,multiplication fraction
35639526,282675,88831,53327,51.0,Ordering Integers,1,1,0,3,26605,26605,ordering integer
35639597,282676,88831,84617,309.0,"Order of Operations +,-,/,* () positive reals",1,1,0,3,19457,19457,order operation positive real
35639664,282677,88831,58719,79.0,Proportion,1,1,0,5,227012,227012,proportion
35640038,282677,88831,58704,79.0,Proportion,1,1,0,5,17755,17755,proportion
35640063,282677,88831,58677,79.0,Proportion,1,1,0,5,17020,17020,proportion
35640159,282678,88831,88485,54.0,Rounding,1,1,0,4,8628,8628,rounding
35640226,282679,88831,86619,79.0,Proportion,1,1,0,3,42590,42590,proportion
35936180,283278,88831,49072,10.0,Table,1,1,0,0,43108,43108,table
35936180,283278,88831,49072,12.0,Mean,1,1,0,0,43108,43108,mean
35936218,283278,88831,49068,10.0,Table,1,1,0,0,37883,37883,table
35936218,283278,88831,49068,12.0,Mean,1,1,0,0,37883,37883,mean
36009625,283282,88831,56916,10.0,Table,0,1,0,0,8856,8898,table
36009625,283282,88831,56916,15.0,Range,0,1,0,0,8856,8898,range
36009638,283282,88831,56970,10.0,Table,1,1,0,0,10585,10585,table
36009638,283282,88831,56970,15.0,Range,1,1,0,0,10585,10585,range
36009645,283282,88831,56919,10.0,Table,1,1,0,0,8890,8890,table
36009645,283282,88831,56919,15.0,Range,1,1,0,0,8890,8890,range
36009651,283282,88831,56928,10.0,Table,1,1,0,0,10506,10506,table
36009651,283282,88831,56928,15.0,Range,1,1,0,0,10506,10506,range
36009662,283280,88831,57045,10.0,Table,1,1,0,0,10005,10005,table
36009662,283280,88831,57045,14.0,Mode,1,1,0,0,10005,10005,mode
36009669,283280,88831,57075,10.0,Table,1,1,0,0,9030,9030,table
36009669,283280,88831,57075,14.0,Mode,1,1,0,0,9030,9030,mode
36009681,283284,88831,58154,9.0,Stem and Leaf Plot,0,1,0,0,76042,76093,stem leaf plot
36009681,283284,88831,58154,12.0,Mean,0,1,0,0,76042,76093,mean
35636707,282668,88833,89758,277.0,Addition and Subtraction Integers,0,6,1,3,33408,155897,addition subtraction integer
35637230,282668,88833,89757,277.0,Addition and Subtraction Integers,1,1,0,3,9629,9629,addition subtraction integer
35637268,282668,88833,89718,277.0,Addition and Subtraction Integers,1,1,0,3,18227,18227,addition subtraction integer
35637338,282668,88833,89706,277.0,Addition and Subtraction Integers,1,1,0,4,10771,10771,addition subtraction integer
35638002,282668,88833,89662,277.0,Addition and Subtraction Integers,0,2,0,4,10364,15273,addition subtraction integer
35638063,282668,88833,84890,277.0,Addition and Subtraction Integers,1,1,0,4,5581,5581,addition subtraction integer
35638109,282668,88833,89707,277.0,Addition and Subtraction Integers,1,1,0,4,6563,6563,addition subtraction integer
35638227,282669,88833,53778,280.0,Addition and Subtraction Fractions,0,2,0,3,49050,53206,addition subtraction fraction
35638497,282669,88833,58801,280.0,Addition and Subtraction Fractions,1,1,0,3,11532,11532,addition subtraction fraction
35638531,282669,88833,58818,280.0,Addition and Subtraction Fractions,1,1,0,3,9032,9032,addition subtraction fraction
35638608,282669,88833,58807,280.0,Addition and Subtraction Fractions,1,1,0,3,12907,12907,addition subtraction fraction
35638960,282670,88833,84941,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,25924,25924,conversion fraction decimal percent
35639075,282670,88833,84888,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,20142,20142,conversion fraction decimal percent
35639158,282670,88833,84966,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,19611,19611,conversion fraction decimal percent
35639279,282671,88833,84703,70.0,Percent Of,0,2,0,4,25876,113728,percent
35639537,282671,88833,85679,70.0,Percent Of,1,1,0,4,23123,23123,percent
35639540,282671,88833,85678,70.0,Percent Of,1,1,0,4,32497,32497,percent
35639587,282671,88833,85097,70.0,Percent Of,1,1,0,4,45106,45106,percent
35639721,282672,88833,87044,61.0,Division Fractions,1,1,0,5,189964,189964,division fraction
35640020,282673,88833,89900,277.0,Addition and Subtraction Integers,0,3,0,3,25450,60680,addition subtraction integer
35640128,282673,88833,89966,277.0,Addition and Subtraction Integers,1,1,0,2,10718,10718,addition subtraction integer
35640168,282673,88833,89857,277.0,Addition and Subtraction Integers,1,1,0,3,9436,9436,addition subtraction integer
35640595,282673,88833,89923,277.0,Addition and Subtraction Integers,1,1,0,4,11593,11593,addition subtraction integer
35640628,282673,88833,89883,277.0,Addition and Subtraction Integers,1,1,0,3,152400,152400,addition subtraction integer
35640867,282673,88833,89897,277.0,Addition and Subtraction Integers,1,1,0,3,45368,45368,addition subtraction integer
35641006,282674,88833,86848,67.0,Multiplication Fractions,1,1,0,3,105281,105281,multiplication fraction
35641254,282675,88833,53318,51.0,Ordering Integers,1,1,0,5,71224,71224,ordering integer
35641436,282676,88833,85028,310.0,Order of Operations All,1,1,0,3,14045,14045,order operation
35641521,282677,88833,58718,79.0,Proportion,0,2,0,5,454243,458554,proportion
32581104,271503,88915,84650,310.0,Order of Operations All,0,1,1,3,9180,46951,order operation
32581398,271503,88915,85110,309.0,"Order of Operations +,-,/,* () positive reals",0,1,1,3,4793,106017,order operation positive real
32581916,271503,88915,84615,309.0,"Order of Operations +,-,/,* () positive reals",0,1,1,3,6377,196233,order operation positive real
32582698,271503,88915,84988,309.0,"Order of Operations +,-,/,* () positive reals",1,1,0,3,25899,25899,order operation positive real
32582832,271503,88915,84608,309.0,"Order of Operations +,-,/,* () positive reals",1,1,0,3,41295,41295,order operation positive real
32582959,271503,88915,84589,309.0,"Order of Operations +,-,/,* () positive reals",1,1,0,3,28918,28918,order operation positive real
32583145,271490,88915,53541,58.0,Addition Whole Numbers,1,1,0,0,47677,47677,addition whole number
32583145,271490,88915,53541,85.0,Absolute Value,1,1,0,0,47677,47677,absolute value
32583338,271491,88915,84908,277.0,Addition and Subtraction Integers,0,1,1,3,78919,174725,addition subtraction integer
32584232,271491,88915,89730,277.0,Addition and Subtraction Integers,1,1,0,3,46694,46694,addition subtraction integer
32584605,271491,88915,84894,277.0,Addition and Subtraction Integers,1,1,0,4,10273,10273,addition subtraction integer
32584719,271491,88915,84901,277.0,Addition and Subtraction Integers,1,1,0,3,50456,50456,addition subtraction integer
32585230,271492,88915,89891,277.0,Addition and Subtraction Integers,0,2,0,3,13140,49896,addition subtraction integer
32585611,271492,88915,89905,277.0,Addition and Subtraction Integers,1,1,0,3,5743,5743,addition subtraction integer
32585685,271492,88915,89959,277.0,Addition and Subtraction Integers,1,1,0,2,9933,9933,addition subtraction integer
32585778,271492,88915,89937,277.0,Addition and Subtraction Integers,0,2,0,4,20173,102949,addition subtraction integer
32586495,271492,88915,89856,277.0,Addition and Subtraction Integers,0,2,0,3,6546,108000,addition subtraction integer
32587322,271492,88915,89919,277.0,Addition and Subtraction Integers,0,3,1,4,34498,67119,addition subtraction integer
32587879,271492,88915,89904,277.0,Addition and Subtraction Integers,0,2,1,3,2511,88457,addition subtraction integer
32588841,271493,88915,90651,279.0,Multiplication and Division Integers,0,1,0,0,18012,18021,multiplication division integer
