order_id,assignment_id,user_id,problem_id,skill_id,skill_name,correct,attempt_count,hint_count,hint_total,ms_first_response,overlap_time
35765843,282669,90167,58810,280.0,Addition and Subtraction Fractions,0,4,2,3,51722,104601
35765980,282669,90167,53801,280.0,Addition and Subtraction Fractions,1,1,0,3,14095,14095
35766019,282669,90167,58809,280.0,Addition and Subtraction Fractions,1,1,0,3,5719,5719
35766044,282669,90167,53792,280.0,Addition and Subtraction Fractions,1,1,0,3,16126,16126
35766088,282670,90167,84779,47.0,Conversion of Fraction Decimals Percents,0,1,1,2,15438,78319
35766279,282670,90167,84785,47.0,Conversion of Fraction Decimals Percents,0,1,1,2,3750,17798
35766328,282670,90167,84928,47.0,Conversion of Fraction Decimals Percents,1,1,0,5,27315,27315
35766383,282670,90167,84954,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,16501,16501
35766425,282670,90167,84780,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,20454,20454
35766487,282671,90167,86097,70.0,Percent Of,0,1,4,4,6188,319847
35766917,282671,90167,84619,70.0,Percent Of,0,1,4,4,34158,53534
35767007,282671,90167,85664,70.0,Percent Of,0,2,4,4,9361,37944
35767090,282673,90167,89932,277.0,Addition and Subtraction Integers,0,3,1,4,55112,103395
35767227,282673,90167,89962,277.0,Addition and Subtraction Integers,0,2,2,2,18923,65160
35767327,282673,90167,89883,277.0,Addition and Subtraction Integers,0,1,1,3,14501,137382
35767542,282673,90167,89912,277.0,Addition and Subtraction Integers,0,3,4,4,55956,115553
35767657,282673,90167,89890,277.0,Addition and Subtraction Integers,0,3,3,3,28392,46174
35767729,282673,90167,89949,277.0,Addition and Subtraction Integers,0,4,2,2,12110,40143
35767806,282673,90167,89886,277.0,Addition and Subtraction Integers,0,3,0,3,505820,534759
35768880,282675,90167,53331,51.0,Ordering Integers,1,1,0,3,136600,136600
35769656,282676,90167,85086,310.0,Order of Operations All,0,1,1,3,40269,40269
35959988,282671,90167,85685,70.0,Percent Of,0,1,4,4,10238,28506
35960005,282671,90167,85670,70.0,Percent Of,0,1,4,4,3365,13760
35960026,282671,90167,86103,70.0,Percent Of,0,1,4,4,79891,102536
35960055,282671,90167,84700,70.0,Percent Of,0,1,4,4,76423,84387
35960089,282671,90167,85675,70.0,Percent Of,0,1,4,4,2601,9382
35960114,282678,90167,88486,54.0,Rounding,0,4,4,5,23596,58881
35649954,282668,90178,89662,277.0,Addition and Subtraction Integers,0,2,0,4,13384,28404
35650063,282668,90178,89748,277.0,Addition and Subtraction Integers,1,1,0,3,11355,11355
35650120,282668,90178,84907,277.0,Addition and Subtraction Integers,1,1,0,3,7418,7418
35650151,282668,90178,84896,277.0,Addition and Subtraction Integers,1,1,0,4,3851,3851
35650287,282669,90178,53798,280.0,Addition and Subtraction Fractions,0,1,3,3,12164,24423
35650370,282669,90178,58804,280.0,Addition and Subtraction Fractions,1,1,0,3,13433,13433
35650416,282669,90178,58817,280.0,Addition and Subtraction Fractions,1,1,0,3,9795,9795
35650462,282669,90178,58825,280.0,Addition and Subtraction Fractions,1,1,0,3,11817,11817
35650558,282670,90178,84920,47.0,Conversion of Fraction Decimals Percents,0,1,5,5,17977,31314
35650679,282670,90178,84939,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,6536,6536
35650721,282670,90178,84829,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,7507,7507
35650792,282670,90178,84749,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,8793,8793
35650859,282671,90178,84708,70.0,Percent Of,0,1,4,4,13494,24621
35650921,282671,90178,84624,70.0,Percent Of,0,1,4,4,38837,49510
35651037,282671,90178,85662,70.0,Percent Of,0,2,4,4,38068,48679
35651229,282671,90178,85685,70.0,Percent Of,0,1,4,4,19528,28383
35651284,282671,90178,85659,70.0,Percent Of,0,1,4,4,2084,10385
35651323,282671,90178,85679,70.0,Percent Of,0,1,4,4,1376,12419
35744884,282676,90178,84606,309.0,"Order of Operations +,-,/,* () positive reals",1,1,0,3,13433,13433
35745236,282679,90178,86694,79.0,Proportion,1,1,0,3,10315,10315
35745546,283282,90178,56958,10.0,Table,1,1,0,0,11196,11196
35745546,283282,90178,56958,15.0,Range,1,1,0,0,11196,11196
35745599,283282,90178,56904,10.0,Table,1,1,0,0,13276,13276
35745599,283282,90178,56904,15.0,Range,1,1,0,0,13276,13276
35745947,283279,90178,56748,10.0,Table,0,1,0,0,369202,369327
35745947,283279,90178,56748,13.0,Median,0,1,0,0,369202,369327
35751016,283280,90178,57087,10.0,Table,1,1,0,0,8614,8614
35751016,283280,90178,57087,14.0,Mode,1,1,0,0,8614,8614
35751147,283280,90178,57126,10.0,Table,1,1,0,0,5410,5410
35751147,283280,90178,57126,14.0,Mode,1,1,0,0,5410,5410
35751432,283278,90178,48901,10.0,Table,1,1,0,0,84517,84517
35751432,283278,90178,48901,12.0,Mean,1,1,0,0,84517,84517
35752296,283278,90178,48893,10.0,Table,1,1,0,0,90907,90907
35752296,283278,90178,48893,12.0,Mean,1,1,0,0,90907,90907
35752760,283277,90178,51346,4.0,Histogram as Table or Graph,1,1,0,4,36413,36413
35752862,283277,90178,51316,4.0,Histogram as Table or Graph,0,2,0,4,77842,159018
35648112,282668,90184,89744,277.0,Addition and Subtraction Integers,0,2,0,3,27347,69712
35648266,282668,90184,89715,277.0,Addition and Subtraction Integers,0,4,0,3,32004,109764
35648551,282668,90184,89707,277.0,Addition and Subtraction Integers,1,1,0,4,17565,17565
35648617,282668,90184,89703,277.0,Addition and Subtraction Integers,0,5,2,4,64394,153742
35649056,282668,90184,84903,277.0,Addition and Subtraction Integers,0,1,3,3,5844,81004
35649429,282668,90184,89758,277.0,Addition and Subtraction Integers,1,1,0,3,42893,42893
35649574,282668,90184,89754,277.0,Addition and Subtraction Integers,1,1,0,3,22954,22954
35649747,282669,90184,58815,280.0,Addition and Subtraction Fractions,1,1,0,3,52579,52579
35649987,282670,90184,84934,47.0,Conversion of Fraction Decimals Percents,1,1,0,5,136540,136540
35650430,282670,90184,84962,47.0,Conversion of Fraction Decimals Percents,0,1,2,2,17876,88568
35650798,282670,90184,84972,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,14783,14783
35650865,282670,90184,84919,47.0,Conversion of Fraction Decimals Percents,1,1,0,5,85300,85300
35651059,282670,90184,84784,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,109064,109064
35651596,282671,90184,85654,70.0,Percent Of,0,1,0,4,125580,125580
35652402,282673,90184,89916,277.0,Addition and Subtraction Integers,1,1,0,4,40235,40235
35652635,282674,90184,86785,67.0,Multiplication Fractions,1,1,0,3,61235,61235
35652891,282675,90184,53341,51.0,Ordering Integers,1,1,0,3,132785,132785
35653476,282676,90184,84638,310.0,Order of Operations All,1,1,0,3,94811,94811
34264228,223055,90433,57542,11.0,Venn Diagram,1,1,0,0,30939,30939
34264297,223055,90433,57578,11.0,Venn Diagram,0,1,0,0,26074,26190
34264505,223055,90433,57626,11.0,Venn Diagram,1,1,0,0,24090,24090
34264570,223055,90433,57503,11.0,Venn Diagram,0,1,0,0,3567762,3567824
34268688,223055,90433,57518,11.0,Venn Diagram,1,1,0,0,17637,17637
34268722,223056,90433,46929,11.0,Venn Diagram,1,1,0,0,124098,124098
34268722,223056,90433,46929,70.0,Percent Of,1,1,0,0,124098,124098
34268850,223056,90433,46896,11.0,Venn Diagram,1,1,0,0,123562,123562
34268850,223056,90433,46896,70.0,Percent Of,1,1,0,0,123562,123562
34269083,223057,90433,47055,2.0,Circle Graph,1,1,0,4,162302,162302
34269083,223057,90433,47055,70.0,Percent Of,1,1,0,4,162302,162302
34269389,223057,90433,47084,2.0,Circle Graph,0,1,0,0,91425,91487
34269389,223057,90433,47084,70.0,Percent Of,0,1,0,0,91425,91487
34269878,223057,90433,47093,2.0,Circle Graph,0,1,0,0,107056,107134
34269878,223057,90433,47093,70.0,Percent Of,0,1,0,0,107056,107134
34270486,223057,90433,47059,2.0,Circle Graph,1,1,0,4,58587,58587
34270486,223057,90433,47059,70.0,Percent Of,1,1,0,4,58587,58587
34270628,223057,90433,47105,2.0,Circle Graph,0,1,0,0,139286,139364
34270628,223057,90433,47105,70.0,Percent Of,0,1,0,0,139286,139364
34271266,223058,90433,57945,9.0,Stem and Leaf Plot,1,1,0,0,99169,99169
34271266,223058,90433,57945,15.0,Range,1,1,0,0,99169,99169
34271357,223058,90433,58114,9.0,Stem and Leaf Plot,0,1,0,0,397284,397393
34271357,223058,90433,58114,12.0,Mean,0,1,0,0,397284,397393
34272081,223069,90433,58467,10.0,Table,0,1,0,0,169697,169775
34272081,223069,90433,58467,18.0,Probability of a Single Event,0,1,0,0,169697,169775
34272455,223069,90433,48138,10.0,Table,0,1,0,0,160330,160393
34272455,223069,90433,48138,64.0,Fraction Of,0,1,0,0,160330,160393
34272724,223069,90433,58502,10.0,Table,1,1,0,0,63376,63376
34272724,223069,90433,58502,18.0,Probability of a Single Event,1,1,0,0,63376,63376
34272884,223069,90433,58432,10.0,Table,1,1,0,0,101940,101940
34272884,223069,90433,58432,18.0,Probability of a Single Event,1,1,0,0,101940,101940
34273279,223070,90433,56679,8.0,Scatter Plot,0,2,0,4,53009,82493
34273406,223070,90433,56682,8.0,Scatter Plot,1,1,0,7,19786,19786
34273583,223070,90433,56693,8.0,Scatter Plot,1,1,0,4,25531,25531
34273639,223070,90433,56691,8.0,Scatter Plot,1,1,0,4,27746,27746
34273713,223077,90433,97575,311.0,Equation Solving Two or Fewer Steps,0,2,0,3,358472,411247
34274528,223077,90433,97639,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,122297,122297
34274793,223077,90433,97659,311.0,Equation Solving Two or Fewer Steps,0,3,3,3,108477,205930
34275210,223077,90433,97735,311.0,Equation Solving Two or Fewer Steps,0,4,3,3,138817,248784
34277781,223077,90433,97695,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,23237,23237
34278287,223078,90433,108047,312.0,Equation Solving More Than Two Steps,1,1,0,0,77464,77464
34278397,223078,90433,108142,312.0,Equation Solving More Than Two Steps,0,1,0,0,195180,195289
34278617,223078,90433,108143,312.0,Equation Solving More Than Two Steps,0,3,0,0,27534,62400
34278703,223078,90433,108072,312.0,Equation Solving More Than Two Steps,1,1,0,0,86340,86340
34278840,223078,90433,108122,312.0,Equation Solving More Than Two Steps,1,1,0,0,165775,165775
34279145,223078,90433,108253,312.0,Equation Solving More Than Two Steps,1,1,0,0,124622,124622
34367478,223055,90433,57605,11.0,Venn Diagram,1,1,0,0,32791,32791
34367505,223057,90433,47108,2.0,Circle Graph,1,1,0,0,44234,44234
34367505,223057,90433,47108,70.0,Percent Of,1,1,0,0,44234,44234
34367535,223057,90433,57662,2.0,Circle Graph,1,1,0,0,20379,20379
34367535,223057,90433,57662,48.0,Equivalent Fractions,1,1,0,0,20379,20379
34367535,223057,90433,57662,79.0,Proportion,1,1,0,0,20379,20379
34367981,223058,90433,58073,9.0,Stem and Leaf Plot,1,1,0,0,8899,8899
34367981,223058,90433,58073,14.0,Mode,1,1,0,0,8899,8899
34367994,223058,90433,58149,9.0,Stem and Leaf Plot,0,1,0,0,131651,131659
34367994,223058,90433,58149,12.0,Mean,0,1,0,0,131651,131659
34368250,223058,90433,57917,9.0,Stem and Leaf Plot,1,1,0,0,1635618,1635618
34368250,223058,90433,57917,15.0,Range,1,1,0,0,1635618,1635618
34368869,223058,90433,57925,9.0,Stem and Leaf Plot,1,1,0,0,39052,39052
34368869,223058,90433,57925,15.0,Range,1,1,0,0,39052,39052
34368891,223058,90433,58234,9.0,Stem and Leaf Plot,1,1,0,0,188754,188754
34368891,223058,90433,58234,12.0,Mean,1,1,0,0,188754,188754
34369041,223077,90433,97650,311.0,Equation Solving Two or Fewer Steps,0,1,3,3,1052115,1064440
34673218,223077,90433,97727,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,283217,283217
34673395,223063,90433,49170,10.0,Table,1,1,0,0,105805,105805
34673395,223063,90433,49170,15.0,Range,1,1,0,0,105805,105805
34673411,223063,90433,49236,10.0,Table,0,1,0,0,74974,75134
34673411,223063,90433,49236,15.0,Range,0,1,0,0,74974,75134
34673450,223063,90433,49257,10.0,Table,1,1,0,0,46152,46152
34673450,223063,90433,49257,15.0,Range,1,1,0,0,46152,46152
34673474,223063,90433,49233,10.0,Table,1,1,0,0,22275,22275
34673474,223063,90433,49233,15.0,Range,1,1,0,0,22275,22275
34673482,223063,90433,49218,10.0,Table,1,1,0,0,59882,59882
34673482,223063,90433,49218,15.0,Range,1,1,0,0,59882,59882
34673546,223059,90433,47800,10.0,Table,1,1,0,0,190566,190566
34673658,223059,90433,47796,10.0,Table,1,1,0,0,137450,137450
34673808,223060,90433,48166,10.0,Table,1,1,0,0,46062,46062
34673808,223060,90433,48166,64.0,Fraction Of,1,1,0,0,46062,46062
34673845,223060,90433,58387,10.0,Table,1,1,0,0,173735,173735
34673845,223060,90433,58387,18.0,Probability of a Single Event,1,1,0,0,173735,173735
34673974,223061,90433,50863,10.0,Table,1,1,0,0,250470,250470
34673974,223061,90433,50863,12.0,Mean,1,1,0,0,250470,250470
34674224,223061,90433,50875,10.0,Table,1,1,0,0,264252,264252
34674224,223061,90433,50875,12.0,Mean,1,1,0,0,264252,264252
34674467,223062,90433,49083,10.0,Table,0,0,0,0,100376,100376
34674467,223062,90433,49083,13.0,Median,0,0,0,0,100376,100376
34674598,223062,90433,49140,10.0,Table,1,1,0,0,981756,981756
34674598,223062,90433,49140,13.0,Median,1,1,0,0,981756,981756
34675277,223064,90433,50730,10.0,Table,0,1,0,0,21305,21465
34675277,223064,90433,50730,14.0,Mode,0,1,0,0,21305,21465
34675340,223064,90433,50787,10.0,Table,1,1,0,0,17517,17517
34675340,223064,90433,50787,14.0,Mode,1,1,0,0,17517,17517
34675365,223064,90433,50793,10.0,Table,1,1,0,0,17742,17742
34675365,223064,90433,50793,14.0,Mode,1,1,0,0,17742,17742
34675394,223064,90433,50757,10.0,Table,1,1,0,0,13525,13525
34675394,223064,90433,50757,14.0,Mode,1,1,0,0,13525,13525
34675427,223065,90433,57491,11.0,Venn Diagram,0,1,0,0,112456,112559
34675530,223065,90433,57527,11.0,Venn Diagram,0,1,0,0,18338,18411
34675585,223065,90433,57518,11.0,Venn Diagram,1,1,0,0,13856,13856
34675601,223065,90433,57473,11.0,Venn Diagram,1,1,0,0,13086,13086
34675606,223065,90433,57476,11.0,Venn Diagram,1,1,0,0,41418,41418
34675629,223067,90433,58584,2.0,Circle Graph,0,1,0,0,224871,224947
34675629,223067,90433,58584,48.0,Equivalent Fractions,0,1,0,0,224871,224947
34675729,223067,90433,57659,2.0,Circle Graph,0,1,0,0,365608,365691
34675729,223067,90433,57659,48.0,Equivalent Fractions,0,1,0,0,365608,365691
34675729,223067,90433,57659,79.0,Proportion,0,1,0,0,365608,365691
34675813,223067,90433,57716,2.0,Circle Graph,1,1,0,0,84945,84945
34675813,223067,90433,57716,48.0,Equivalent Fractions,1,1,0,0,84945,84945
34675813,223067,90433,57716,79.0,Proportion,1,1,0,0,84945,84945
34675885,223067,90433,57707,2.0,Circle Graph,1,1,0,0,172629,172629
34675885,223067,90433,57707,48.0,Equivalent Fractions,1,1,0,0,172629,172629
34675885,223067,90433,57707,79.0,Proportion,1,1,0,0,172629,172629
34675998,223067,90433,57704,2.0,Circle Graph,1,1,0,0,432244,432244
34675998,223067,90433,57704,48.0,Equivalent Fractions,1,1,0,0,432244,432244
34675998,223067,90433,57704,79.0,Proportion,1,1,0,0,432244,432244
34676113,223073,90433,56967,10.0,Table,1,1,0,0,664795,664795
34676113,223073,90433,56967,15.0,Range,1,1,0,0,664795,664795
34676175,223073,90433,56892,10.0,Table,1,1,0,0,21380,21380
34676175,223073,90433,56892,15.0,Range,1,1,0,0,21380,21380
34313843,279721,90506,139552,17.0,Probability of Two Distinct Events,0,0,0,0,17156,17156
34313880,279721,90506,139553,17.0,Probability of Two Distinct Events,1,1,1,1,21453,21453
34313955,279720,90506,119238,18.0,Probability of a Single Event,0,3,1,4,12703,112699
34314222,279720,90506,119243,18.0,Probability of a Single Event,1,1,0,4,10734,10734
34314249,279720,90506,119361,18.0,Probability of a Single Event,1,1,0,4,12624,12624
34314430,279721,90506,139554,17.0,Probability of Two Distinct Events,0,12,2,3,9906,435587
34315847,279721,90506,139617,17.0,Probability of Two Distinct Events,0,2,2,4,19107,70851
34316127,279721,90506,139507,17.0,Probability of Two Distinct Events,0,1,0,0,7671,7749
34316179,279721,90506,139508,17.0,Probability of Two Distinct Events,1,1,0,1,11920,11920
34316227,279721,90506,139509,17.0,Probability of Two Distinct Events,1,1,0,3,19795,19795
34316740,279721,90506,139622,17.0,Probability of Two Distinct Events,1,1,0,4,20591,20591
34316828,279721,90506,139557,17.0,Probability of Two Distinct Events,1,1,0,0,22373,22373
34316911,279721,90506,139488,17.0,Probability of Two Distinct Events,0,2,3,3,41825,74401
34317261,279721,90506,139615,17.0,Probability of Two Distinct Events,1,1,0,4,85385,85385
34317571,279721,90506,139452,17.0,Probability of Two Distinct Events,0,2,0,0,14311,14389
34317611,279721,90506,139453,17.0,Probability of Two Distinct Events,0,1,2,6,1297,10453
34317659,279721,90506,139454,17.0,Probability of Two Distinct Events,0,4,3,3,11609,29076
34317787,279721,90506,139455,17.0,Probability of Two Distinct Events,0,3,3,3,11406,35154
34318412,279721,90506,139571,17.0,Probability of Two Distinct Events,0,1,0,0,10999,11077
34318461,279721,90506,139572,17.0,Probability of Two Distinct Events,0,2,2,2,50591,62684
34318814,279721,90506,139573,17.0,Probability of Two Distinct Events,0,5,2,4,5422,34957
34319000,279721,90506,139574,17.0,Probability of Two Distinct Events,0,2,3,4,9829,31925
35176276,281116,91158,85715,49.0,Ordering Positive Decimals,1,1,0,4,15500,15500
35176304,281100,91158,66801,309.0,"Order of Operations +,-,/,* () positive reals",0,1,0,0,28690,28697
35176315,281100,91158,66802,309.0,"Order of Operations +,-,/,* () positive reals",0,12,0,2,45711,102045
35176353,281100,91158,66803,309.0,"Order of Operations +,-,/,* () positive reals",0,15,1,3,11898,72402
35176388,281100,91158,51174,309.0,"Order of Operations +,-,/,* () positive reals",0,5,3,3,28613,84283
35176459,281100,91158,51198,309.0,"Order of Operations +,-,/,* () positive reals",1,1,0,3,133239,133239
35176569,281100,91158,51216,309.0,"Order of Operations +,-,/,* () positive reals",1,1,0,3,36686,36686
35176600,281100,91158,51156,309.0,"Order of Operations +,-,/,* () positive reals",1,1,0,3,7189,7189
35176657,281101,91158,85119,309.0,"Order of Operations +,-,/,* () positive reals",1,1,0,3,24498,24498
35176698,281102,91158,119338,18.0,Probability of a Single Event,0,1,0,0,24940,24948
35176869,281102,91158,119378,18.0,Probability of a Single Event,0,36,1,4,22361,305037
35177358,281102,91158,119381,18.0,Probability of a Single Event,1,1,0,4,65884,65884
35177459,281102,91158,119387,18.0,Probability of a Single Event,1,1,0,4,59227,59227
35177563,281102,91158,119367,18.0,Probability of a Single Event,1,1,0,4,42467,42467
35177637,281102,91158,119309,18.0,Probability of a Single Event,0,2,2,2,65404,82028
35177764,281102,91158,119369,18.0,Probability of a Single Event,1,1,0,4,218396,218396
35178046,281102,91158,119363,18.0,Probability of a Single Event,1,1,0,4,46086,46086
35178107,281102,91158,119350,18.0,Probability of a Single Event,1,1,0,0,38978,38978
35178149,281102,91158,119384,18.0,Probability of a Single Event,1,1,0,4,20660,20660
35178210,281103,91158,48881,10.0,Table,0,1,0,0,60754,60762
35178210,281103,91158,48881,12.0,Mean,0,1,0,0,60754,60762
35219992,281072,91234,85866,47.0,Conversion of Fraction Decimals Percents,1,1,0,3,4937,4937
35220005,281071,91234,84913,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,8469,8469
35220022,281071,91234,84930,47.0,Conversion of Fraction Decimals Percents,1,1,0,5,6391,6391
35220029,281071,91234,84886,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,4141,4141
35220046,281070,91234,85706,49.0,Ordering Positive Decimals,1,1,0,4,17297,17297
35220065,281069,91234,58809,280.0,Addition and Subtraction Fractions,1,1,0,3,7078,7078
35220098,281073,91234,86046,47.0,Conversion of Fraction Decimals Percents,0,2,3,3,7844,20922
35220110,281073,91234,85895,47.0,Conversion of Fraction Decimals Percents,1,1,0,3,9484,9484
35220127,281073,91234,86066,47.0,Conversion of Fraction Decimals Percents,0,2,3,3,7937,27328
35220160,281073,91234,85968,47.0,Conversion of Fraction Decimals Percents,0,1,1,3,3094,14344
35220174,281073,91234,85970,47.0,Conversion of Fraction Decimals Percents,0,6,3,3,4094,31516
35220189,281073,91234,85949,47.0,Conversion of Fraction Decimals Percents,1,1,0,3,8156,8156
35220194,281073,91234,86067,47.0,Conversion of Fraction Decimals Percents,0,2,3,3,7203,17156
35220225,281074,91234,61115,47.0,Conversion of Fraction Decimals Percents,0,2,4,5,7765,50265
35220277,281074,91234,61094,47.0,Conversion of Fraction Decimals Percents,0,2,4,5,14297,26735
35220295,281074,91234,61110,47.0,Conversion of Fraction Decimals Percents,0,4,4,5,6313,26032
35220316,281074,91234,61092,47.0,Conversion of Fraction Decimals Percents,0,17,0,5,4266,27125
35220357,281074,91234,61099,47.0,Conversion of Fraction Decimals Percents,0,3,4,5,22782,36032
35220402,281096,91234,88419,54.0,Rounding,1,1,0,4,6141,6141
35220426,281090,91234,66186,50.0,Ordering Fractions,1,1,0,0,15063,15063
35220444,281091,91234,66542,49.0,Ordering Positive Decimals,0,2,0,3,7296,10890
35220452,281091,91234,66440,49.0,Ordering Positive Decimals,1,1,0,5,7343,7343
35220459,281091,91234,66540,49.0,Ordering Positive Decimals,1,1,0,0,4203,4203
35220465,281091,91234,66486,49.0,Ordering Positive Decimals,1,1,0,1,4562,4562
35220476,281092,91234,85056,310.0,Order of Operations All,1,1,0,3,10797,10797
35220487,281088,91234,53008,49.0,Ordering Positive Decimals,1,1,0,0,8391,8391
35220499,281089,91234,97804,50.0,Ordering Fractions,0,1,0,0,11328,11344
35220509,281089,91234,97796,50.0,Ordering Fractions,1,1,0,0,18688,18688
35220523,281089,91234,97860,50.0,Ordering Fractions,1,1,0,0,75296,75296
35220537,281089,91234,97812,50.0,Ordering Fractions,1,1,0,0,9641,9641
35220553,281089,91234,97824,50.0,Ordering Fractions,1,1,0,0,5468,5468
35220560,281089,91234,97856,50.0,Ordering Fractions,1,1,0,0,7516,7516
35220576,281087,91234,62718,49.0,Ordering Positive Decimals,1,1,0,0,26751,26751
35220576,281087,91234,62718,50.0,Ordering Fractions,1,1,0,0,26751,26751
35220592,281086,91234,86888,67.0,Multiplication Fractions,1,1,0,3,13828,13828
35220603,281085,91234,54146,67.0,Multiplication Fractions,1,1,0,4,15140,15140
35220619,281084,91234,86160,65.0,Least Common Multiple,0,2,0,5,5265,10015
35220628,281084,91234,86152,65.0,Least Common Multiple,1,1,0,5,3875,3875
35220642,281084,91234,86156,65.0,Least Common Multiple,0,4,4,5,4657,36641
35220655,281084,91234,86149,65.0,Least Common Multiple,1,1,0,5,3078,3078
35220662,281084,91234,86163,65.0,Least Common Multiple,1,1,0,5,3297,3297
35220668,281084,91234,86165,65.0,Least Common Multiple,1,1,0,5,3234,3234
35220680,281082,91234,87443,83.0,Divisibility Rules,0,2,0,3,8203,12812
35220688,281082,91234,87438,83.0,Divisibility Rules,1,1,0,3,5000,5000
35220695,281082,91234,87516,83.0,Divisibility Rules,0,2,3,3,11094,18844
35220706,281082,91234,87586,83.0,Divisibility Rules,1,1,0,3,7125,7125
35220713,281082,91234,87554,83.0,Divisibility Rules,0,5,2,3,24656,46031
35220734,281082,91234,87439,83.0,Divisibility Rules,1,1,0,3,3813,3813
35220740,281082,91234,87426,83.0,Divisibility Rules,1,1,0,3,4906,4906
35220748,281082,91234,87540,83.0,Divisibility Rules,1,1,0,3,6172,6172
35220755,281082,91234,87563,83.0,Divisibility Rules,1,1,0,3,2750,2750
35220760,281082,91234,87514,83.0,Divisibility Rules,1,1,0,3,6312,6312
35220771,281083,91234,86205,65.0,Least Common Multiple,0,3,0,4,23187,36812
35220786,281083,91234,86200,65.0,Least Common Multiple,0,2,2,4,8094,37219
35220796,281083,91234,86196,65.0,Least Common Multiple,0,2,0,4,11297,18750
35220804,281083,91234,86203,65.0,Least Common Multiple,1,1,0,4,8235,8235
35220817,281083,91234,86234,65.0,Least Common Multiple,1,1,0,4,5063,5063
35220825,281083,91234,86199,65.0,Least Common Multiple,1,1,0,4,29875,29875
35460661,281076,91234,87042,61.0,Division Fractions,1,1,0,5,13076,13076
35460678,281078,91234,54511,279.0,Multiplication and Division Integers,1,1,0,0,7427,7427
35460689,281073,91234,86053,47.0,Conversion of Fraction Decimals Percents,0,2,0,3,8787,19917
35330914,277493,91322,85316,74.0,Subtraction Whole Numbers,1,1,0,0,28906,28906
35330914,277493,91322,85316,85.0,Absolute Value,1,1,0,0,28906,28906
35331022,277494,91322,53737,74.0,Subtraction Whole Numbers,1,1,0,0,8610,8610
35331022,277494,91322,53737,85.0,Absolute Value,1,1,0,0,8610,8610
35331093,277495,91322,84895,277.0,Addition and Subtraction Integers,1,1,0,4,8265,8265
35331189,277496,91322,54067,278.0,Addition and Subtraction Positive Decimals,1,1,0,0,47562,47562
35331317,277497,91322,86446,280.0,Addition and Subtraction Fractions,0,2,0,4,29125,33328
35331389,277497,91322,86354,280.0,Addition and Subtraction Fractions,0,4,0,4,31782,97141
35331635,277497,91322,86343,280.0,Addition and Subtraction Fractions,1,1,0,4,17797,17797
35331679,277497,91322,86352,280.0,Addition and Subtraction Fractions,1,1,0,4,10593,10593
35331706,277497,91322,86322,280.0,Addition and Subtraction Fractions,1,1,0,4,26875,26875
35331864,277498,91322,58804,280.0,Addition and Subtraction Fractions,1,1,0,3,12094,12094
35331969,277499,91322,49270,58.0,Addition Whole Numbers,1,1,0,4,47563,47563
35332129,277499,91322,49280,58.0,Addition Whole Numbers,0,2,0,4,46453,93078
35332485,277499,91322,49275,58.0,Addition Whole Numbers,1,1,0,4,48015,48015
35332674,277499,91322,49263,58.0,Addition Whole Numbers,1,1,0,4,45844,45844
35332913,277499,91322,49276,58.0,Addition Whole Numbers,1,1,0,4,44297,44297
35333131,277499,91322,49268,58.0,Addition Whole Numbers,1,1,0,4,48406,48406
35333410,277499,91322,49269,58.0,Addition Whole Numbers,1,1,0,4,45203,45203
35333629,277500,91322,85708,49.0,Ordering Positive Decimals,0,2,0,4,23578,41218
35333790,277500,91322,85742,49.0,Ordering Positive Decimals,1,1,0,4,14875,14875
35333849,277500,91322,85695,49.0,Ordering Positive Decimals,1,1,0,4,8344,8344
35333876,277500,91322,85720,49.0,Ordering Positive Decimals,1,1,0,4,8734,8734
35333942,277501,91322,84921,47.0,Conversion of Fraction Decimals Percents,1,1,0,5,19797,19797
35334006,277501,91322,84931,47.0,Conversion of Fraction Decimals Percents,0,3,5,5,79890,122905
35334412,277501,91322,84963,47.0,Conversion of Fraction Decimals Percents,0,2,0,2,9656,17875
35334488,277501,91322,84958,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,10125,10125
35334558,277501,91322,84956,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,5907,5907
35334586,277501,91322,84788,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,5407,5407
35334729,277502,91322,85825,47.0,Conversion of Fraction Decimals Percents,1,1,0,3,7594,7594
35334902,277503,91322,85973,47.0,Conversion of Fraction Decimals Percents,0,3,3,3,90874,112436
35335226,277503,91322,85929,47.0,Conversion of Fraction Decimals Percents,1,1,0,3,168015,168015
35335717,277503,91322,85938,47.0,Conversion of Fraction Decimals Percents,1,1,0,3,100406,100406
35336012,277503,91322,86072,47.0,Conversion of Fraction Decimals Percents,1,1,0,3,65375,65375
