id,review,clean_review,rating,sentiment,clean_word_count
22771,"The presenter is good and knowledgeable, but the information is barely skimmed over and there isn't any real opportunity to learn. A few worked examples might be good",presenter good knowledgeable information barely skim real opportunity learn work example might good,3,Neutral,13
24091,exam questions are designed for raw facts instead of critical thinking and resoning. Sorry maybe its my poor english. Regards.,exam question design raw fact instead critical think resoning sorry maybe poor english regard,1,Negative,14
40939,"This is a great course due to the well designed and produced videos, peer feedback feature and structure of the course. However, I feel that the lack of input from CALARTS is the drawback. I have been in other courses in Coursera and have found the input from tutors really reassuring because I am getting expert feedback. If courses like this are to be continuously supported by Coursera clients/students, this kind of feedback is critical. If certificates achieved through Coursera are known to be only peer reviewed, such certificates will not carry weight and be recognised by other organisations/employers.",great course due well design produce video peer feedback feature structure course however feel lack input calarts drawback course coursera find input tutor really reassure get expert feedback course like continuously support coursera client student kind feedback critical certificate achieve coursera know peer review certificate carry weight recognise organisation employer,3,Neutral,50
80186,I would have liked better tools to do this type of work.,would like better tool type work,3,Neutral,6
72937,learned a lot more again,learn lot,5,Positive,2
51631,"Great teacher, but i was expecting more advanced content. The assignments were very basic.I loved the ear training videos.The fact that you cannot submit the quizzes and the final assignment unless you pay for it is awful.",great teacher expect advance content assignment basic love ear train video fact submit quiz final assignment unless pay awful,3,Neutral,19
21911,The videos did not teach anything that was going to be on the quiz so it was like answering 5 questions at random using google. The lesson plans and project were very vague and too much time was spent trying to figure out what was even being asked.,video teach anything go quiz like answer question random use google lesson plan project vague much time spend try figure even ask,2,Negative,22
4311,"This course was tough, but I dont mind a challenge. But what I found frustrating about this course was that first the quizzes were often inconsistent with the lecture material, the TA's were less helpful than my fellow classmates (without whom I would not have made it through the course) and the final was an IMMENSE challenge that took over my life for about 1 week - despite the calculation by the instructors that it would take 6-8 hours. I did give it a few stars because I honestly did learn things I did not know, and I understand the value of the application of what was taught for modern businesses. I have been informed that the course is being reviewed by the instructors for strengthening and I 100% agree with that direction.",course tough dont mind challenge find frustrate course first quiz often inconsistent lecture material less helpful fellow classmate without would make course final immense challenge take life week despite calculation instructor would take hour give star honestly learn thing know understand value application teach modern business inform course review instructor strengthen agree direction,2,Negative,53
42955,"Excellent course for everyone, i mean literally everyone! It's fundamental that every human being get to know these tricks and methods.",excellent course everyone mean literally everyone fundamental every human get know trick method,5,Positive,13
73569,I finished this course with <microeconomics> by N.Gregory Mankiw as additional material considering the fact that course video is too limited to explain all the essential definitions and models relevant to the main to,finish course microeconomics gregory mankiw additional material consider fact course video limit explain essential definition model relevant main,5,Positive,18
37775,This class does not go in depth enough for debutant people to figure out how to do the assessments or gain a good understanding of what is covered.,class depth enough debutant people figure assessment gain good understand cover,1,Negative,11
40112,ESTE CURSO TE FACILITA HERRAMIENTAS SENCILLAS PARA ADMINISTRAR MEJOR TUS INGRESOS Y TIPS DE INVERSION PARA INCREMENTAR TU PATRIMONIO.,este curso facilita herramientas sencillas para administrar mejor tus ingresos tip inversion para incrementar patrimonio,4,Positive,15
58456,"Thoroughly enjoyed the class. It is very well taught and very well structured! As a working professional in AE, I really appreciated having a concise overview of existing methods in Machine Learning. I feel that I am now up-to-date on the fundamentals, sufficiently enough to start cross-fertilizing these ideas to my field. Thank you!",thoroughly enjoy class well teach well structure work professional really appreciate concise overview exist method machine learn feel date fundamental sufficiently enough start cross fertilize idea field thank,5,Positive,28
33203,Great beginning course.,great begin course,5,Positive,3
99631,Too easy for financial spreadsheets,easy financial spreadsheet,2,Negative,3
37579,Bit basic for me,bite basic,3,Neutral,2
68631,"The overall quality of the course is good, but in my opinion the level is quite low and there is less content then I expected. The assignments are more or less copy-paste or very repetitive. The 5-8 hour work per week are a joke, I never needed more than 2.5h per week.",overall quality course good opinion level quite low less content expect assignment less copy paste repetitive hour work per week joke never need per week,2,Negative,25
8832,"This course teaches the basic and fundamental concepts, idea, principles of various forms of business writing. Hope it provides more examples on each topic.",course teach basic fundamental concept idea principle various form business write hope provide example topic,4,Positive,15
10467,Excepting some coding on Big Data.,except cod big data,3,Neutral,4
14929,Not worth the price. Extremely basic stuff spread very thin over too much time just to be able to charge for it.,worth price extremely basic stuff spread thin much time able charge,1,Negative,11
1122,"The professor certainly knows a lot about this subject, but his delivery is stiff and dry. If he shared his passion for the subject with us it would be more enjoyable. On the plus side, I admire how he shares the Greek language with us so capably and combines art with his lectures.",professor certainly know lot subject delivery stiff dry share passion subject would enjoyable plus side admire share greek language capably combine art lecture,2,Negative,23
42500,Helped me realiize new and effective ways of learning!,help realiize new effective way learn,5,Positive,6
88385,"Good lecture and content. However, disappointing that even when I audit the course, I cannot take the exams. This is contrary to most of the other Coursera courses where you can. If you cannot afford to participate you have limited access to the testing material. I'm not impressed.",good lecture content however disappoint even audit course take exam contrary coursera course afford participate limit access test material impress,2,Negative,20
86010,"Good, but very very basic",good basic,3,Neutral,2
94180,"very informative course, great tools for understanding & implementing success in sales, well worth the time, highly recommend",informative course great tool understand implement success sale well worth time highly recommend,5,Positive,13
98204,Effective but could be more detailed.,effective could detail,3,Neutral,3
66745,it was another nice exercise,another nice exercise,4,Positive,3
94338,"Cannot take the exam, I have to pay... wtf... I will probably pay at the end, but I want to take the class first. Without certificate I cannot prove I took the course.",take exam pay wtf probably pay end want take class first without certificate prove take course,1,Negative,16
76558,I think it's very helpful for me. I like this course. May be I can do the data analysis with Python in the future.,think helpful like course may data analysis python future,5,Positive,9
53884,An exceptional course! Mr. Andrew is an amazing teacher. This course has motivated me to take up Data Science as my future field since I recognized I love the concepts so much.,exceptional course andrew amaze teacher course motivate take data science future field since recognize love concept much,5,Positive,17
88638,"Sorry to say that, but this course has nothing related to programming. I like Dr.Chuck courses, especially 2-4 in this specialization, but this course has no programming challenge and check only your ability to make screenshots. If you have any programming experience you don't need this course it doesn't pay off your time you spend for this. Sorry again, but it's my opinion.",sorry say course nothing relate program like chuck course especially specialization course program challenge check ability make screenshots program experience need course pay time spend sorry opinion,2,Negative,27
94500,Very little depth. I don't recommend this if you don't already have background in statistics or R. I really didn't learn anything. I mostly just gamed the quizzes and projects.,little depth recommend already background statistic really learn anything mostly game quiz project,1,Negative,13
61247,"This capstone project is a bad joke and I'm gonna tell you why!First, ESSEC TAs were never available! We had to contact Coursera several times for weeks to get a simple yet not helpful reply from ESSEC. And it was too late for anything, really... Remember, the whole project lasts for 4 weeks only!Second, several documents required for the weekly assignments were missing! It's fair to say we were all free-styling (i.e. making wild assumptions) our ways through the entire capstone due to lack of necessary information.Third (and most importantly). most of the participants didn't have any basic business background whatsoever. Be prepared to get a bad grade from someone who's clueless about hotel business, not to mention revenue or demand management. That really makes you wonder how these people even passed the last three core courses....Forth, this capstone is great for those who just want to get a certificate for the sake of having a certificate. Did you notice those 4 or 5 star ratings with no written reviews? Yeah, they were probably trying to show their appreciation for the easy certificate. After all, it's easy to walk away with a decent grade when there's no one knows what's going on. ANYTHING GOES! However, if you are a serious learner who wants to actually learn something, run away from this capstone. You will be thanking me later.All in all, a horrible experience and I wish I could get those 4 weeks of my life back!",capstone project bad joke gon tell first essec ta never available contact coursera several time week get simple yet helpful reply essec late anything really remember whole project last week second several document require weekly assignment miss fair say free style make wild assumption way entire capstone due lack necessary information third importantly participant basic business background whatsoever prepare get bad grade someone clueless hotel business mention revenue demand management really make wonder people even pas last three core course forth capstone great want get certificate sake certificate notice star rating write review yeah probably try show appreciation easy certificate easy walk away decent grade one know go anything go however serious learner want actually learn something run away capstone thank later horrible experience wish could get week life back,1,Negative,130
26055,"Excellent intro to Unity and game development! Clear, concise, useful",excellent intro unity game development clear concise useful,5,Positive,8
14027,Very informative. A great start to the sequence.,informative great start sequence,5,Positive,4
51019,Easy to understand and follow. Good pace of lectures.,easy understand follow good pace lecture,3,Neutral,6
60836,Brief and accurate course. It provides useful information for writing professional emails. It´s a pity that the free version does not include assignments and peer´s review.,brief accurate course provide useful information write professional email pity free version include assignment peer review,3,Neutral,16
25800,Straightforward and gives the required pieces to make a couple simple games that actually play well and are easy to expand. A great introduction to Unity and C# scripting.,straightforward give require piece make couple simple game actually play well easy expand great introduction unity script,5,Positive,17
90987,Very long assignment,long assignment,3,Neutral,2
20323,"Good and straightforward content but with so very little written excercises and thus very little room for lecturer feedback - I would not pay an additional 100$ just to get rated like that (I might consider it if the price included the mentioned books though). Still - I find it a very well designed, concise course. Thank you!",good straightforward content little write excercises thus little room lecturer feedback would pay additional get rat like might consider price include mention book though still find well design concise course thank,3,Neutral,31
60826,"This course contains quite some useful information, but overall it seems way too simple. Most of what it talked about were the basics and what common high school students would know. It could be much better if its depth could be made higher.",course contain quite useful information overall seem way simple talk basic common high school student would know could much better depth could make higher,2,Negative,24
19758,Teaches a lot of the basics but all the numbers are outdated (from 2013)there is minimal use of this being a video course.,teach lot basic number outdated minimal use video course,3,Neutral,9
25136,The lectures were very informative and clear. I had no problem giving the quizzes with the lectures. The project I had no clue where to begin. There has to be extra lectures included to guide the project. I hope they add some lectures as whatever lectures are currently available are,lecture informative clear problem give quiz lecture project clue begin extra lecture include guide project hope add lecture whatever lecture currently available,2,Negative,22
34380,"Great Course, but much too fast paced",great course much fast pace,3,Neutral,5
10673,Rudimentary HR / new supervisor level information. Not specific to Data Science either.,rudimentary new supervisor level information specific data science either,1,Negative,9
52361,"Relevant and well organized material when looking at it, but in total it is way too thin. More tips and tricks about Xcode as a tool would have been nice. Some of the videos are pretty unrehearsed. One of the lecturers hesitates and stutters a lot.As for the final assignment. Being reviewed by only three persons is too few. One of my reviewers had problems with his Xcode environment and couldn't run my submission. Guess how he graded me. The other reviewers had no problems, luckily.There is almost no help to be found in the discussion forums, which seems pretty buggy. There are no TAs and the staff doesn't seem to be very active either.I'm sure the course will improve in the future. It's at the time of writing the only Swift/Xcode/iOS MOOC on Coursera.",relevant well organize material look total way thin tip trick xcode tool would nice video pretty unrehearsed one lecturer hesitate stutter lot final assignment review three person one reviewer problem xcode environment run submission guess grade reviewer problem luckily almost help find discussion forum seem pretty buggy ta staff seem active either sure course improve future time write swift xcode io mooc coursera,3,Neutral,63
32304,"Platform tooling for emylators and native devices is tricky and if done wrong, it impacts a students ability to finish the course.However these topics get very little attention.",platform tool emylators native device tricky do wrong impact student ability finish course however topic get little attention,2,Negative,18
90917,Its a really great project but one needs to have studied mechanical and really advanced level physics to do this project. But I really got help of the discussion forums to complete the assignments but am not yet clear about the theory of aerial robotics.,really great project one need study mechanical really advance level physic project really get help discussion forum complete assignment yet clear theory aerial robotics,3,Neutral,24
82302,"Liked this course, entertaining and challenging. Although Im not sure how useful meteor is in the real world.",like course entertain challenge although sure useful meteor real world,3,Neutral,10
104974,"Since it is a very theoretical subject, trying to explain it without proofs and plenty of background is hard. But i feel like most of the course is just to memorize formulas without much explanation where they come from. A few examples are computing the expectation and mean of the average distribution and computing confidence intervals.",since theoretical subject try explain without proof plenty background hard feel like course memorize formula without much explanation come example compute expectation mean average distribution compute confidence interval,3,Neutral,28
15596,"I think Judy Bloom is a brilliant writer. She is also an engaging instructor but I found it difficult at time to discern what the salient points or ""take-aways"" were from the lectures. I also found the assignment to be less than clear.",think judy bloom brilliant writer also engage instructor find difficult time discern salient point take aways lecture also find assignment less clear,3,Neutral,22
17111,I have learnt a lot from Kevin on web analytics which is beneficial for us as an analyst as most of the analysis we are doing are skewing towards digital analytics.,learn lot kevin web analytics beneficial analyst analysis skew towards digital analytics,5,Positive,12
73005,Good but nowhere near as in-depth as some of the other courses found on coursera.,good nowhere near depth course find coursera,3,Neutral,7
90052,"The only thing I had to do in this course regarding the required assignments was to change python 2.7 code to 3.4 as that's what I'm using.Presentations didn't add much towards the learning either. Definite downgrade from previous courses, especially from the first three.",thing course regard require assignment change python code use presentation add much towards learn either definite downgrade previous course especially first three,2,Negative,22
57360,Great Course and Great Teacher,great course great teacher,5,Positive,4
10966,Very basic stuff,basic stuff,2,Negative,2
8822,I found this course very valuable as much of my job centers around the principals outlined here. I see lots of this as common sense but find it very refreshing to have it in a formal format for others to learn from. I love the comment that we are surrounded by clutter in our writing and need to address it.,find course valuable much job center around principal outline see lot common sense find refresh formal format others learn love comment surround clutter write need address,5,Positive,26
32228,"Excellent course to learn the basics of mechanics, through explanations and examples are easy to remember... Just perfect for those who want to bring themechanics physical and the more advanced students (sometimes they make mistakes stubidi). This course resolve the gap between the formality of a university course of mathematics and the physical meaning retrievable in everyday life",excellent course learn basic mechanic explanation example easy remember perfect want bring themechanics physical advance student sometimes make mistake stubidi course resolve gap formality university course mathematics physical mean retrievable everyday life,5,Positive,32
15587,"Amy Blooms assignments were so complicated and obtuse that they were hard to dive into. The lectures didn't particularly hold me , either. Often, what the lecture was titled and what was taught seemed totally unrelated. Could be improved but at least it kept me writing.",amy bloom assignment complicate obtuse hard dive lecture particularly hold either often lecture title teach seem totally unrelated could improve least keep write,2,Negative,23
27908,I have very useful feedback from the peer grade assessment from this course,useful feedback peer grade assessment course,5,Positive,6
78967,There were key definitions and concepts that were stated wrong in this course. Please read the student forum for details.,key definition concept state wrong course please read student forum detail,1,Negative,11
82637,"Good topics, just poorly structured. I found the exercises easier than the previous module, but the lectures were worse. I ended up watching 1 lecture on week 3 and again on week 4 -- none of the other lecture content was relevant to the exercises. Would have loved a decent explanation of a Monad and their usages, but it really felt out of place in this course (no exercises on Monads).After completing the first two courses I don't feel like I would bother with the next ones. The course content is far to academic and I would get far more from a book.",good topic poorly structure find exercise easier previous module lecture worse end watch lecture week week none lecture content relevant exercise would love decent explanation monad usage really felt place course exercise monad complete first two course feel like would bother next one course content far academic would get far book,3,Neutral,51
104717,"The topic is very interesting and the instructor is sharing some interesting data, however I found the way she talks too exaggerated, and the end it sounds like lot of empty phrases, not giving me anything I could put into practice.",topic interest instructor share interest data however find way talk exaggerate end sound like lot empty phrase give anything could put practice,3,Neutral,22
16745,"Although not have any business intelligence content, I recommend it to people who need to strengthen their knowledge in databases. On the other hand, it should be an optional course for those who were interested in obtaining certification.",although business intelligence content recommend people need strengthen knowledge database hand optional course interest obtain certification,4,Positive,16
87562,Assignment Doings felt not that good as the courses before.,assignment doings felt good course,3,Neutral,5
18712,"I'll say the same about this class as the rest of the specialization, if you have the skills to complete this course then you don't need to take this course. If you don't have the skills to complete this course, you will not complete this course. The course instruction is at 10000 feet level and the assignments are very challenging and the course will NOT teach you the skills required to complete the assignments. The AWS final assignment is a very much throw you into the deep end with no real instruction (well at least completely outdated instructions) and will expect you to swim (or more likely for most people, to drown).I recommend the Machine Learning Course (from Bill's colleagues) at University of Washington. That is a course where you get some real instruction and understanding of how to complete assignments (though still very challenging).",say class rest specialization skill complete course need take course skill complete course complete course course instruction foot level assignment challenge course teach skill require complete assignment aws final assignment much throw deep end real instruction well least completely outdated instruction expect swim likely people drown recommend machine learn course bill colleague university washington course get real instruction understand complete assignment though still challenge,1,Negative,64
64281,Great course. The lectures and programming assignments have been extremely beneficial to help me get a basic foundation of ML classification.,great course lecture program assignment extremely beneficial help get basic foundation classification,5,Positive,12
90311,"The course is a very good overall description of the Perception field. The part I really liked is that there was no haste or a concept just superficially discussed - lectures are long and detailed. The presentation of lectures especially from Prof. Jianbo Shi are excellent - to represent Matrices in colours and give a intuitive sense of every formula(especially the Jacobians and treating the image blending process as painting) .The bad part of this course is that pronunciations of faculties could be a little unclear and hence a very good transcript is required - which in this course is not upto the mark. There were few mistakes on the slides and should be rectified atleast in the pdf of the slides. What this means is that we have to go through some frustration while watching the video first time which gradually improves on second or third view. Also, there is absolutely no participation of teaching staff. A good content should be supplemented with assistance to further enhance learning experience. Few doubts because of this remains unclear and I wish I could have got this sorted in this class.",course good overall description perception field part really like haste concept superficially discus lecture long detail presentation lecture especially prof jianbo shi excellent represent matrix colour give intuitive sense every formula especially jacobians treat image blend process paint bad part course pronunciation faculty could little unclear hence good transcript require course upto mark mistake slide rectify atleast pdf slide mean frustration watch video first time gradually improve second third view also absolutely participation teach staff good content supplement assistance enhance learn experience doubt remain unclear wish could get sort class,3,Neutral,90
15107,"In the course they use some tools' older versions and, for example, some Git commands shown on video are different in newer Git versions.",course use tool older version example git command show video different newer git version,4,Positive,14
52398,Better than the first course of the specialization but the concepts are still explained not clearly,better first course specialization concept still explain clearly,2,Negative,8
67322,For me personally: way to complex and brain rather than output focused,personally way complex brain rather output focus,2,Negative,7
79267,This lecture just gave some fundamental ideals rather than details. Luckly I have not enrolled the certification.,lecture give fundamental ideal rather detail luckly enrol certification,3,Neutral,9
4283,This is more of an introduction to statistics lesson than one in excel... not what I had signed up for,introduction statistic lesson one excel sign,1,Negative,6
4841,"Personal difficulty in understanding accents, my own lack of ability.",personal difficulty understand accent lack ability,1,Negative,6
86283,Wonderful arrangment for learning.,wonderful arrangment learn,3,Neutral,3
34065,Quizzes and assignments cannot be submitted if course is audited.,quiz assignment submit course audit,1,Negative,5
4214,"Such lame quizes, I cannot pass them although I know this material in my sleep,because the english is so bad and has so many ambiguities; There are no single answers to a question, instead you need the check the correct answers, which are phrased in s misleading way, and one little mistake fails the whole question. So I try and try and try and never get all the correct checks for the specific questions. So I just fail and retry and fail and retry. This is so frustrating I consider I will unroll this course. Same because I know all this material !!!!",lame quiz pas although know material sleep english bad many ambiguity single answer question instead need check correct answer phrase mislead way one little mistake fail whole question try try try never get correct check specific question fail retry fail retry frustrate consider unroll course know material,1,Negative,47
34389,Some interesting ideas but not entirely convinced by the concept of 'humility' in this context. Is it really any more than simple openness to new ideas and the possibility of being wrong. That is not really 'humble'/ Smacks at times of academic pretension. You need to follow carefully what is being said - not a course to do while doing something else!,interest idea entirely convince concept humility context really simple openness new idea possibility wrong really humble smack time academic pretension need follow carefully say course something else,3,Neutral,27
102231,"Good content, but blocked quizes in free version is bad idea.",good content block quiz free version bad idea,2,Negative,8
2010,"I found the lectures marginally useful. The instructor may know what he is talking about but takes a rather unstructured approach to articulating it. Having come from a business background and going into BI full-time, I was seeking novel ways to evaluate business performance. The glossary cheatsheets delivered on this best - but the videos I found to have simple, tired repeated perspective. It could be more useful if you have no business background whatsoever.",find lecture marginally useful instructor may know talk take rather unstructured approach articulate come business background go full time seek novel way evaluate business performance glossary cheatsheets deliver best video find simple tire repeat perspective could useful business background whatsoever,3,Neutral,40
79070,"thanks for your effort to make videos, but this is the first time find a class that i can not submit my answer to check if it is correct or not before my account is upgraded. Disappoint to Coursera and Duke.",thank effort make video first time find class submit answer check correct account upgrade disappoint coursera duke,1,Negative,17
18781,"I've done quite a few online courses over the past few years, and I consider this is without doubt the poorest. The lectures do not comprehensively provide the information needed to complete the assignments. I think this is not just my opinion either as posts in the course forum suggest other participants have the same view. The stated module completion times are wildly optimistic. I only managed to complete the course by substantial independent research. Consequently, I would not recommend this course.",do quite online course past year consider without doubt poorest lecture comprehensively provide information need complete assignment think opinion either post course forum suggest participant view state module completion time wildly optimistic manage complete course substantial independent research consequently would recommend course,1,Negative,42
9295,"He is an awesome instructor, Love from India, Thanks for this course.",awesome instructor love india thank course,5,Positive,6
14525,This one is just a warm up for the Data Science Specialization.,one warm data science specialization,3,Neutral,5
12872,"too short, I prefer that the engineer share a little experience or make more in detail.",short prefer engineer share little experience make detail,3,Neutral,8
64916,"There was a lot to try to remember from one quiz to the next and I have memory problems, but if you're a person with normal memory abilities, I guess that wouldn't be a problem. I really enjoyed learning more about ancient Egypt.",lot try remember one quiz next memory problem person normal memory ability guess problem really enjoy learn ancient egypt,3,Neutral,19
45545,This course did not motivate me at all. Videos where mainly repetitive and the questions seemed to be there to serve no purpose.,course motivate video mainly repetitive question seem serve purpose,1,Negative,9
67795,"This course is as exhaustive as an online course could be. A lot of documentation, most of which is up to date. Very satisfied, I really needed this resources as I am launching a venture in circular economy.A big thanks to all who contributed to making this happen.I'll definitely recommend and spread the word about this course.",course exhaustive online course could lot documentation date satisfy really need resource launch venture circular economy big thank contribute make happen definitely recommend spread word course,5,Positive,26
41208,"This programme offers a great introduction and background to the thinking on the Green economy, as well as very useful examples from Scandinavia.",programme offer great introduction background think green economy well useful example scandinavia,4,Positive,12
36302,"Neo-liberal and neo-con presentation of the matter that has little to do with how the real world works, or should work, had we had a fair play field. Would not expect anything else from the neo-liberal flagman, Yale. Pretty much expected it would be the case, but just wanted to give it a try.",neo liberal neo con presentation matter little real world work work fair play field would expect anything else neo liberal flagman yale pretty much expect would case want give try,1,Negative,30
33214,"More interactive assignments using the parser would have been great. As it stands, the quizzes had mostly relevant content, but the lessons were anything but engaging. Having Colleen talk at the camera for 5-12 minutes per video got tedious really quick.",interactive assignment use parser would great stand quiz mostly relevant content lesson anything engage colleen talk camera minute per video get tedious really quick,2,Negative,24
51607,"Major issues with the tests not accepting Chinese or pinyin text which they failed to respond to, despite multiple complaints.",major issue test accept chinese pinyin text fail respond despite multiple complaint,1,Negative,12
22052,Instructor reads lectures in monotonic voice. The lectures themselves are just a series of cases of some R functions usage with no basics of Why you need to clean the data or real cases with complete examples how and where to get your data and what steps you can do to make it useful.The course has a lot of links for tutorials in R. That's a plus.,instructor read lecture monotonic voice lecture series case function usage basic need clean data real case complete example get data step make useful course lot link tutorial plus,2,Negative,28
3098,I did not know what was going on and I have to stop.,know go stop,1,Negative,3
94494,"Some topics that are important, are obviated",topic important obviate,2,Negative,3
67563,A little too superficial and hand waving.,little superficial hand wave,3,Neutral,4
79407,For me this is too artificial.,artificial,2,Negative,1
82864,This course fills a gap that is rarely taught by explaining biological origins of musical experiences. The material is very easy to follow. I wish there were more practical exercises or home works to play with the concepts.,course fill gap rarely teach explain biological origin musical experience material easy follow wish practical exercise home work play concept,3,Neutral,20
84944,"Really good explained for a beginner in programming. Begins easy, but you get more and more an in-depth explanation of programming. Awesome professor, explains it very well and keeps me motivated.",really good explain beginner program begin easy get depth explanation program awesome professor explain well keep motivate,5,Positive,17
62633,"The professor is a bit monotone, he needs to be more animated. There are too many assignments , not all can be done while living outside the United States.",professor bite monotone need animate many assignment do live outside unite state,3,Neutral,12
11978,"I do not recommend this course. It did not fill my expectations. I am not able to create application for mobile phone after finishing it.First 4 modules were somehow useful but since module 5 onward it is just waste of time, I did not learn anything useful, I did not learn how to code. Advices for sources were very shallow and it was not shown how to work with them. I could gain same information with basic search engine request.The teacher is nice and willing to give information to students. But unfortunatelly he did not prepare for recordings of videos. His speeches lacked structure and focus. Very often he was lost in talking and he often re-explained (in detail) staff which was already explained in previous videos. This caused that videos were too long considering the amount of knowledge that was provided to students and watching them was waste of time.The course was shallow, information did not go deep. Students participation was not supported (nor required) after 1 module.",recommend course fill expectation able create application mobile phone finish first module somehow useful since module onward waste time learn anything useful learn code advice source shallow show work could gain information basic search engine request teacher nice will give information student unfortunatelly prepare recording video speech lack structure focus often lose talk often explain detail staff already explain previous video cause video long consider amount knowledge provide student watch waste time course shallow information deep student participation support require module,1,Negative,81
82827,"Very interesting subject. I was really wainting for a course like that but, with all due respect and aknowledgement to the instructors, their is many ways this course could have been an inspiring and exciting journey. Vincent",interest subject really wainting course like due respect aknowledgement instructor many way course could inspire excite journey vincent,2,Negative,18
102018,very practical. While also providing an academic explanation of new marketing concepts,practical also provide academic explanation new market concept,5,Positive,8
36824,Waste of money. What I learned in the first course could is useless information.,waste money learn first course could useless information,1,Negative,8
97907,"I can't say I really enjoyed this 5 week course. The flow itself was more like ""food for thought"" where a bunch of ideas are presented as sort of an intellectual gymnastics exercise with no point really. By week 5 you are just plain bored. The content wasn't concise enough. It could have easily been a 4 week course or even shorter had they not tried to belabor each topic. It all was too high level and never really got down enough to earth. I have done other courses on the same topic which were better put together.",say really enjoy week course flow like food think bunch idea present sort intellectual gymnastics exercise point really week plain bore content concise enough could easily week course even shorter try belabor topic high level never really get enough earth do course topic better put together,2,Negative,46
80149,Really nice but a little complex for people who just want to learn the basics. This would be very helpful for current college students as the course includes optional readings that are very informative and helpful for a deeper understanding.,really nice little complex people want learn basic would helpful current college student course include optional reading informative helpful deeper understand,3,Neutral,21
27677,"I disliked really slow speed of formulas derivation, simple operations like cancelling out terms are done in multiple steps. Like for children that only starting study mathematics. Otherwise great course!",dislike really slow speed formula derivation simple operation like cancel term do multiple step like child start study mathematics otherwise great course,4,Positive,22
102143,"This is a great course to get introduced to SEO. If you already know about it, you might find some of the lessons elementary but you'll definitely get to learn, thanks to Prof. May's great teaching style.",great course get introduce seo already know might find lesson elementary definitely get learn thank prof may great teach style,5,Positive,20
8176,"This course was a complete joke. Many practice quiz questions and even test questions had wrong answers marked as right so you had to re-write test over and over until you guessed which one of the wrong answers was right. Also, there was a theme of lazily worded questions and answers throughout the entire course. There is always a way to write in non ambiguous ways, it just takes some effort. Very frustrating to decipher the lazily worded questions. Someone should have proof read this course. I feel like an idiot for paying for it.",course complete joke many practice quiz question even test question wrong answer mark right write test guess one wrong answer right also theme lazily word question answer throughout entire course always way write non ambiguous way take effort frustrate decipher lazily word question someone proof read course feel like idiot pay,1,Negative,51
73241,Very American perspective.,american perspective,1,Negative,2
41248,Much less technical than I had anticipated. Much more policy-driven. Disappointing.,much less technical anticipate much policy drive disappoint,1,Negative,8
18939,Great course to understand Digital Marketing concepts and apply in real case scenarios.,great course understand digital market concept apply real case scenario,5,Positive,10
20959,very basic. for novices. not worth it to pay money for it,basic novice worth pay money,1,Negative,5
79199,Simple and clear explanations to solve problems.,simple clear explanation solve problem,3,Neutral,5
85587,Excelente course! Thank you so much!,excelente course thank much,5,Positive,4
93599,Thought this course could've been much more effective. The content felt very random and esoteric at times. Especially the programming assignment on cached results. I get it. I'm a programmer at heart. But this is at the margin of usefulness. How about a segment on running regressions? Or doing some real data analysis?,think course could much effective content felt random esoteric time especially program assignment cache result get programmer heart margin usefulness segment run regression real data analysis,3,Neutral,26
49622,"got to pay, but besides that it's more about him talking less learning about anything",get pay besides talk less learn anything,1,Negative,7
49108,"I passed every quiz doing the course across 3 sessions, yet I cannot speak a sentence in Korean apart from 'hello' and 'thank you'. Something must be wrong with my brain or how the course is designed.",pas every quiz course across session yet speak sentence korean apart hello thank something must wrong brain course design,3,Neutral,19
24695,Excellent course for begineers,excellent course begineers,4,Positive,3
24349,Help on topics is very limited. Nothing more than instruction videos. Discussion forums are helpful only to solve assignments. There is hardly any input from instructor about genuine theoretical questions.,help topic limit nothing instruction video discussion forum helpful solve assignment hardly input instructor genuine theoretical question,2,Negative,17
63675,the pace was too fast. it would have been nice if there was any a complete but simple example after teaching each concept. specifically regarding I2C everything was in rush.,pace fast would nice complete simple example teach concept specifically regard everything rush,3,Neutral,13
29546,I like this mam teaching,like mam teach,3,Neutral,3
11535,Good introduction to ASD.,good introduction asd,3,Neutral,3
81330,"the course, probably, was good, but it was presented in rather boring and slow manner, so in the end I completely lost interest, and was skipping through the lectures.If it could be done in more lively and engaging manner, it would have been great",course probably good present rather bore slow manner end completely lose interest skip lecture could do lively engage manner would great,3,Neutral,21
88294,This series of courses exceeded my expectations. The capstone exam was challenging. Recommend.,series course exceed expectation capstone exam challenge recommend,5,Positive,8
37208,"Wonderfull tips and content to introduce in the HTML, CSS, Javascript",wonderfull tip content introduce html cs javascript,5,Positive,7
78983,"The course videos are good, but the R programming is not well explained. I've enrolled in other Coursera courses that use R, Python or Octave, and they all provide clear demo videos for beginners to get up to standard with the code. This course doesn't do that so it's not a good intro to R, which is a shame because working in statistics these days is all about using R and similar tools so there should be a stronger emphasis on that.",course video good program well explain enrol coursera course use python octave provide clear demo video beginner get standard code course good intro shame work statistic day use similar tool stronger emphasis,4,Positive,32
